,,,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RUSHING,RUSHING,RUSHING,MISC,STANDARD
CeeDee Lamb (DAL),2021,9,2,9,23,11.5,18,0,0,0,0,0,0,2.3
Ashton Dulin (IND),2021,9,2,2,23,11.5,17,0,0,0,0,0,0,2.3
Joshua Palmer (LAC),2021,9,2,2,22,11.0,15,0,0,0,0,0,0,2.2
Marvin Jones Jr. (FA),2021,9,3,5,21,7.0,12,0,0,0,0,0,0,2.1
Denzel Mims (NYJ),2021,9,1,5,20,20.0,20,1,0,0,0,0,0,2.0
Laviska Shenault Jr. (CAR),2021,9,4,4,24,6.0,9,0,0,1,-4,0,0,2.0
Mecole Hardman (FA),2021,9,3,6,20,6.7,9,0,0,0,0,0,0,2.0
K.J. Osborn (MIN),2021,9,1,2,20,20.0,20,1,0,0,0,0,0,2.0
Zay Jones (JAC),2021,9,1,4,20,20.0,20,1,0,0,0,0,0,2.0
Jalen Guyton (FA),2021,9,1,2,19,19.0,19,0,0,0,0,0,0,1.9
Marquez Valdes-Scantling (KC),2021,9,2,2,19,9.5,16,0,0,0,0,0,0,1.9
Mike Thomas (BAL),2021,9,1,1,16,16.0,16,0,0,0,0,0,0,1.6
Anthony Schwartz (CLE),2021,9,1,1,15,15.0,15,0,0,0,0,0,0,1.5
Nick Westbrook-Ikhine (TEN),2021,9,1,1,14,14.0,14,0,0,0,0,0,0,1.4
Kirk Merritt (NO),2021,9,1,3,13,13.0,13,0,0,0,0,0,0,1.3
Tajae Sharpe (FA),2021,9,1,1,12,12.0,12,0,0,0,0,0,0,1.2
Tyler Boyd (CIN),2021,9,1,2,11,11.0,11,0,0,0,0,0,0,1.1
Albert Wilson (FA),2021,9,1,2,11,11.0,11,0,0,0,0,0,0,1.1
Jarvis Landry (FA),2021,9,3,5,11,3.7,7,0,0,1,0,0,0,1.1
Isaiah McKenzie (IND),2021,9,2,2,10,5.0,9,0,0,0,0,0,0,1.0
Andre Roberts (FA),2021,9,0,0,0,0.0,0,0,0,1,9,0,0,0.9
Quez Watkins (PHI),2021,9,2,3,9,4.5,7,0,0,0,0,0,0,0.9
Jakobi Meyers (LV),2021,9,1,4,8,8.0,8,0,0,0,0,0,0,0.8
Dezmon Patmon (BUF),2021,9,1,1,7,7.0,7,0,0,0,0,0,0,0.7
Kadarius Toney (KC),2021,9,1,1,9,9.0,9,0,0,1,-2,0,0,0.7
Willie Snead IV (FA),2021,9,1,2,6,6.0,6,0,0,0,0,0,0,0.6
Mohamed Sanu Sr. (FA),2021,9,1,3,5,5.0,5,0,0,0,0,0,0,0.5
Braxton Berrios (MIA),2021,9,2,3,5,2.5,5,0,0,0,0,0,0,0.5
Chris Moore (FA),2021,9,1,1,4,4.0,4,0,0,0,0,0,0,0.4
Demarcus Robinson (FA),2021,9,1,1,2,2.0,2,0,0,0,0,0,0,0.2
Chosen Anderson (FA),2021,9,1,3,2,2.0,2,0,0,0,0,0,0,0.2
Demetric Felton Jr. (CLE),2021,9,1,1,22,22.0,22,1,0,0,0,0,0,0.0
J.J. Koski (FA),2021,9,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Cody White (PIT),2021,9,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Amari Rodgers (HOU),2021,9,0,0,0,0.0,0,0,0,0,0,0,0,0.0
John Hightower (LAC),2021,9,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Andy Isabella (BAL),2021,9,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Christian Blake (FA),2021,9,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Gunner Olszewski (PIT),2021,9,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Gabe Davis (BUF),2021,9,0,2,0,0.0,0,0,0,0,0,0,0,0.0
Bryan Edwards (FA),2021,9,0,4,0,0.0,0,0,0,0,0,0,0,0.0
Stanley Morgan Jr. (CIN),2021,9,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Greg Dortch (ARI),2021,9,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Darius Slayton (NYG),2021,9,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Dillon Stoner (FA),2021,9,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Terrace Marshall Jr. (CAR),2021,9,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Josh Gordon (FA),2021,9,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Matthew Slater (NE),2021,9,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Noah Brown (HOU),2021,9,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Dede Westbrook (FA),2021,9,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Alex Erickson (WAS),2021,9,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Chester Rogers (FA),2021,9,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Greg Ward (PHI),2021,9,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Justin Hardee (NYJ),2021,9,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Diontae Spencer (NYJ),2021,9,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Nelson Agholor (FA),2021,9,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Kevin White (FA),2021,9,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Allen Hurns (FA),2021,9,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Pharoh Cooper (ARI),2021,9,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Laquon Treadwell (SEA),2021,9,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Jalen Reagor (MIN),2021,9,1,1,-6,-6.0,0,0,0,0,0,0,0,-0.6
Marcus Johnson (FA),2021,9,0,0,0,0.0,0,0,0,1,-7,0,0,-0.7
Ray-Ray McCloud III (SF),2021,9,1,1,12,12.0,12,0,0,0,0,0,1,-0.8
Malik Taylor (NYJ),2021,9,0,0,0,0.0,0,0,0,0,0,0,1,-2.0
Jakeem Grant Sr. (CLE),2021,9,0,0,0,0.0,0,0,0,0,0,0,1,-2.0
Deebo Samuel (SF),2021,10,5,5,97,19.4,40,4,1,5,36,1,0,25.3
CeeDee Lamb (DAL),2021,10,6,7,94,15.7,37,3,2,1,12,0,0,22.6
Stefon Diggs (BUF),2021,10,8,13,162,20.3,57,8,1,0,0,0,0,22.2
Tyreek Hill (MIA),2021,10,7,10,83,11.9,32,2,2,1,2,0,0,20.5
Kendrick Bourne (NE),2021,10,4,4,98,24.5,48,4,1,3,43,0,0,20.1
DeVonta Smith (PHI),2021,10,4,6,66,16.5,36,2,2,0,0,0,0,18.6
Bryan Edwards (FA),2021,10,3,4,88,29.3,37,4,1,0,0,0,0,14.8
Jamal Agnew (JAC),2021,10,0,5,0,0.0,0,0,0,3,79,1,0,13.9
Justin Jefferson (MIN),2021,10,9,11,143,15.9,27,4,0,1,-4,0,0,13.9
Mike Evans (TB),2021,10,2,3,62,31.0,40,4,1,0,0,0,0,12.2
Cooper Kupp (LAR),2021,10,11,13,122,11.1,29,2,0,0,0,0,0,12.2
DeAndre Carter (FA),2021,10,3,6,56,18.7,22,2,1,1,4,0,0,12.0
Jakobi Meyers (LV),2021,10,4,4,49,12.3,26,1,1,0,0,0,0,10.9
Hunter Renfrow (LV),2021,10,7,9,46,6.6,15,0,1,0,0,0,0,10.6
Albert Wilson (FA),2021,10,4,5,87,21.8,64,4,0,2,19,0,0,10.6
Byron Pringle (FA),2021,10,4,5,46,11.5,22,1,1,0,0,0,0,10.6
Gabe Davis (BUF),2021,10,3,3,105,35.0,49,6,0,0,0,0,0,10.5
Elijah Moore (NYJ),2021,10,3,6,44,14.7,25,1,1,0,0,0,0,10.4
Tre'Quan Smith (NO),2021,10,4,7,44,11.0,21,1,1,0,0,0,0,10.4
Marcus Johnson (FA),2021,10,5,6,100,20.0,50,4,0,0,0,0,0,10.0
Keenan Allen (LAC),2021,10,8,11,98,12.3,26,2,0,0,0,0,0,9.8
Chosen Anderson (FA),2021,10,4,6,37,9.3,17,0,1,0,0,0,0,9.7
Marquez Callaway (NO),2021,10,2,4,37,18.5,22,1,1,0,0,0,0,9.7
Isaiah McKenzie (IND),2021,10,1,3,12,12.0,12,0,0,2,17,1,0,8.9
Isaiah Ford (FA),2021,10,4,4,84,21.0,52,4,0,0,0,0,0,8.4
Rashod Bateman (BAL),2021,10,6,8,80,13.3,30,3,0,0,0,0,0,8.0
Davante Adams (LV),2021,10,7,11,78,11.1,34,2,0,0,0,0,0,7.8
James Washington (FA),2021,10,2,6,15,7.5,9,0,1,0,0,0,0,7.5
Corey Davis (NYJ),2021,10,5,7,93,18.6,28,2,0,0,0,0,1,7.3
Michael Pittman Jr. (IND),2021,10,5,5,71,14.2,27,1,0,0,0,0,0,7.1
Deonte Harty (BUF),2021,10,3,4,84,28.0,46,4,0,1,6,0,1,7.0
Adam Thielen (CAR),2021,10,5,7,65,13.0,19,0,0,0,0,0,0,6.5
Ray-Ray McCloud III (SF),2021,10,9,12,63,7.0,17,0,0,0,0,0,0,6.3
Diontae Johnson (PIT),2021,10,7,13,83,11.9,36,3,0,0,0,0,1,6.3
Jaylen Waddle (MIA),2021,10,4,6,61,15.3,35,2,0,0,0,0,0,6.1
Amon-Ra St. Brown (DET),2021,10,4,6,61,15.3,30,2,0,0,0,0,0,6.1
Terry McLaurin (WAS),2021,10,6,8,59,9.8,21,1,0,0,0,0,0,5.9
Christian Kirk (JAC),2021,10,7,8,58,8.3,20,1,0,0,0,0,0,5.8
Chris Godwin (TB),2021,10,7,8,57,8.1,15,0,0,0,0,0,0,5.7
Van Jefferson (LAR),2021,10,3,7,54,18.0,33,2,0,0,0,0,0,5.4
Emmanuel Sanders (FA),2021,10,2,2,27,13.5,16,0,0,1,24,0,0,5.1
Jerry Jeudy (DEN),2021,10,6,9,48,8.0,15,0,0,1,3,0,0,5.1
Amari Cooper (CLE),2021,10,4,4,51,12.8,22,1,0,0,0,0,0,5.1
Devin Duvernay (BAL),2021,10,4,4,28,7.0,11,0,0,1,19,0,0,4.7
Michael Gallup (DAL),2021,10,3,5,42,14.0,23,1,0,0,0,0,0,4.2
Marquez Valdes-Scantling (KC),2021,10,1,2,41,41.0,41,3,0,0,0,0,0,4.1
Marquise Brown (ARI),2021,10,6,13,37,6.2,11,0,0,0,0,0,0,3.7
Marvin Jones Jr. (FA),2021,10,2,6,35,17.5,23,1,0,0,0,0,0,3.5
Quez Watkins (PHI),2021,10,4,6,33,8.3,18,0,0,0,0,0,0,3.3
Mike Williams (LAC),2021,10,4,6,33,8.3,11,0,0,0,0,0,0,3.3
Mecole Hardman (FA),2021,10,2,3,27,13.5,27,1,0,1,3,0,0,3.0
Courtland Sutton (DEN),2021,10,2,3,29,14.5,26,1,0,0,0,0,0,2.9
Jaelon Darden (CLE),2021,10,1,2,29,29.0,29,1,0,0,0,0,0,2.9
Kalif Raymond (DET),2021,10,4,6,29,7.3,12,0,0,0,0,0,0,2.9
N'Keal Harry (FA),2021,10,1,1,26,26.0,26,1,0,0,0,0,0,2.6
Brandon Aiyuk (SF),2021,10,3,4,26,8.7,21,1,0,0,0,0,0,2.6
Jarvis Landry (FA),2021,10,4,5,26,6.5,11,0,0,0,0,0,0,2.6
DK Metcalf (SEA),2021,10,3,8,26,8.7,18,0,0,0,0,0,0,2.6
DJ Moore (CHI),2021,10,4,7,24,6.0,10,0,0,0,0,0,0,2.4
Tyler Lockett (SEA),2021,10,2,8,23,11.5,16,0,0,0,0,0,0,2.3
Demarcus Robinson (FA),2021,10,3,4,23,7.7,13,0,0,0,0,0,0,2.3
A.J. Brown (PHI),2021,10,1,4,16,16.0,16,0,0,1,7,0,0,2.3
Joshua Palmer (LAC),2021,10,3,4,22,7.3,13,0,0,0,0,0,0,2.2
Zay Jones (JAC),2021,10,1,3,22,22.0,22,1,0,0,0,0,0,2.2
Olamide Zaccheaus (FA),2021,10,2,7,22,11.0,13,0,0,0,0,0,0,2.2
Laviska Shenault Jr. (CAR),2021,10,3,8,15,5.0,6,0,0,2,6,0,0,2.1
Randall Cobb (FA),2021,10,3,4,21,7.0,8,0,0,0,0,0,0,2.1
Nelson Agholor (FA),2021,10,2,4,21,10.5,11,0,0,0,0,0,0,2.1
Jamison Crowder (FA),2021,10,3,5,20,6.7,9,0,0,0,0,0,0,2.0
Terrace Marshall Jr. (CAR),2021,10,0,2,0,0.0,0,0,0,0,0,0,0,2.0
Braxton Berrios (MIA),2021,10,3,3,19,6.3,7,0,0,0,0,0,0,1.9
Noah Brown (HOU),2021,10,1,1,18,18.0,18,0,0,0,0,0,0,1.8
Keelan Cole Sr. (LV),2021,10,1,6,18,18.0,18,0,0,0,0,0,0,1.8
Odell Beckham Jr. (FA),2021,10,2,3,18,9.0,13,0,0,0,0,0,0,1.8
Laquon Treadwell (SEA),2021,10,1,1,18,18.0,18,0,0,0,0,0,0,1.8
Brandon Zylstra (FA),2021,10,2,2,18,9.0,10,0,0,0,0,0,0,1.8
DeSean Jackson (FA),2021,10,1,1,38,38.0,38,2,0,0,0,0,1,1.8
Trinity Benson (DET),2021,10,2,3,17,8.5,5,0,0,0,0,0,0,1.7
Tyler Johnson (LV),2021,10,3,5,17,5.7,8,0,0,0,0,0,0,1.7
Donovan Peoples-Jones (CLE),2021,10,1,5,16,16.0,16,0,0,0,0,0,0,1.6
Ashton Dulin (IND),2021,10,1,1,16,16.0,16,0,0,0,0,0,0,1.6
Marcus Kemp (WAS),2021,10,1,1,16,16.0,16,0,0,0,0,0,0,1.6
Cole Beasley (BUF),2021,10,2,2,15,7.5,8,0,0,0,0,0,0,1.5
Frank Darby (ATL),2021,10,1,3,14,14.0,14,0,0,0,0,0,0,1.4
Tim Patrick (DEN),2021,10,3,6,14,4.7,7,0,0,0,0,0,0,1.4
Rondale Moore (ARI),2021,10,2,4,10,5.0,7,0,0,1,1,0,0,1.1
Cam Sims (LV),2021,10,2,2,10,5.0,6,0,0,0,0,0,0,1.0
Nick Westbrook-Ikhine (TEN),2021,10,1,1,10,10.0,10,0,0,0,0,0,0,1.0
Chester Rogers (FA),2021,10,1,1,9,9.0,9,0,0,0,0,0,0,0.9
Zach Pascal (ARI),2021,10,2,2,9,4.5,12,0,0,0,0,0,0,0.9
Ben Skowronek (LAR),2021,10,1,5,8,8.0,8,0,0,0,0,0,0,0.8
Malik Turner (IND),2021,10,1,1,7,7.0,7,0,0,0,0,0,0,0.7
Allen Lazard (NYJ),2021,10,1,4,6,6.0,6,0,0,0,0,0,0,0.6
Adam Humphries (FA),2021,10,1,1,5,5.0,5,0,0,0,0,0,0,0.5
T.Y. Hilton (FA),2021,10,1,5,5,5.0,5,0,0,0,0,0,0,0.5
A.J. Green (FA),2021,10,1,5,4,4.0,4,0,0,0,0,0,0,0.4
Jalen Reagor (MIN),2021,10,1,2,12,12.0,12,0,0,1,-8,0,0,0.4
Jauan Jennings (SF),2021,10,1,2,3,3.0,3,0,0,0,0,0,0,0.3
Dax Milne (WAS),2021,10,2,2,22,11.0,15,0,0,0,0,0,1,0.2
Dez Fitzpatrick (PIT),2021,10,1,1,0,0.0,0,0,0,0,0,0,0,0.0
Dan Chisena (PIT),2021,10,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Maurice Ffrench (FA),2021,10,0,0,0,0.0,0,0,0,0,0,0,0,0.0
J.J. Koski (FA),2021,10,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Cody White (PIT),2021,10,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Freddie Swain (MIA),2021,10,0,3,0,0.0,0,0,0,0,0,0,0,0.0
K.J. Osborn (MIN),2021,10,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Amari Rodgers (HOU),2021,10,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Anthony Schwartz (CLE),2021,10,0,1,0,0.0,0,0,0,0,0,0,0,0.0
KhaDarel Hodge (FA),2021,10,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Russell Gage (TB),2021,10,0,3,0,0.0,0,0,0,0,0,0,0,0.0
Christian Blake (FA),2021,10,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Jalen Guyton (FA),2021,10,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Preston Williams (CAR),2021,10,0,2,0,0.0,0,0,0,0,0,0,0,0.0
Antoine Wesley (FA),2021,10,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Greg Dortch (ARI),2021,10,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Malik Taylor (NYJ),2021,10,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Penny Hart (SEA),2021,10,0,2,0,0.0,0,0,0,0,0,0,0,0.0
Dillon Stoner (FA),2021,10,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Tavon Austin (FA),2021,10,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Matthew Slater (NE),2021,10,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Andre Roberts (FA),2021,10,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Mack Hollins (ATL),2021,10,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Dede Westbrook (FA),2021,10,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Alex Erickson (WAS),2021,10,0,0,0,0.0,0,0,0,0,0,0,0,0.0
JoJo Natson (FA),2021,10,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Diontae Spencer (NYJ),2021,10,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Kevin White (FA),2021,10,0,2,0,0.0,0,0,0,0,0,0,0,0.0
Ty Montgomery (NE),2021,10,0,0,0,0.0,0,0,0,1,2,0,0,0.0
Tajae Sharpe (FA),2021,10,1,1,0,0.0,0,0,0,0,0,0,0,0.0
Rashard Higgins (FA),2021,10,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Dee Eskridge (SEA),2021,10,1,2,-4,-4.0,0,0,0,0,0,0,0,-0.4
Sammy Watkins (FA),2021,10,1,3,7,7.0,7,0,0,0,0,0,1,-1.3
Justin Jefferson (MIN),2021,11,8,10,169,21.1,56,9,2,1,3,0,0,29.2
Davante Adams (LV),2021,11,7,8,115,16.4,37,2,2,0,0,0,0,23.5
Elijah Moore (NYJ),2021,11,8,11,141,17.6,62,6,1,1,15,0,0,21.6
Marquez Valdes-Scantling (KC),2021,11,4,10,123,30.8,75,6,1,0,0,0,0,18.3
Darnell Mooney (CHI),2021,11,5,16,121,24.2,60,6,1,0,0,0,0,18.1
Marquise Goodwin (FA),2021,11,4,8,104,26.0,49,5,1,0,0,0,0,16.4
Terry McLaurin (WAS),2021,11,5,7,103,20.6,39,4,1,0,0,0,0,16.3
Diontae Johnson (PIT),2021,11,7,13,101,14.4,32,3,1,0,0,0,0,16.1
Mike Williams (LAC),2021,11,5,6,97,19.4,53,5,1,0,0,0,0,15.7
Deebo Samuel (SF),2021,11,1,2,15,15.0,15,0,0,8,79,1,0,15.4
Brandon Aiyuk (SF),2021,11,7,7,85,12.1,34,2,1,0,0,0,0,14.5
Stefon Diggs (BUF),2021,11,4,6,23,5.8,9,0,2,0,0,0,0,14.3
Mike Evans (TB),2021,11,6,11,73,12.2,21,1,1,1,10,0,0,14.3
Adam Thielen (CAR),2021,11,8,10,82,10.3,26,1,1,0,0,0,0,14.2
Chris Godwin (TB),2021,11,6,6,65,10.8,18,0,1,1,7,0,0,13.2
Mack Hollins (ATL),2021,11,2,3,72,36.0,65,4,1,0,0,0,0,13.2
Jaylen Waddle (MIA),2021,11,8,9,65,8.1,15,0,0,1,1,1,0,12.6
Tyler Lockett (SEA),2021,11,4,5,115,28.8,48,6,0,0,0,0,0,11.5
Keenan Allen (LAC),2021,11,9,13,112,12.4,30,2,0,0,0,0,0,11.2
Tyreek Hill (MIA),2021,11,9,11,77,8.6,23,1,0,1,33,0,0,11.0
DJ Moore (CHI),2021,11,5,7,50,10.0,13,0,1,0,0,0,0,11.0
Nick Westbrook-Ikhine (TEN),2021,11,7,8,107,15.3,46,3,0,0,0,0,0,10.7
Jamison Crowder (FA),2021,11,6,7,44,7.3,15,0,1,0,0,0,0,10.4
Jarvis Landry (FA),2021,11,4,8,26,6.5,13,0,0,1,16,1,0,10.2
Nelson Agholor (FA),2021,11,5,5,40,8.0,19,0,1,0,0,0,0,10.0
Ja'Marr Chase (CIN),2021,11,3,6,32,10.7,17,0,1,2,8,0,0,10.0
Dez Fitzpatrick (PIT),2021,11,3,6,35,11.7,18,0,1,0,0,0,0,9.5
Chase Claypool (CHI),2021,11,5,9,93,18.6,37,3,0,2,1,0,0,9.4
Marquez Callaway (NO),2021,11,1,4,26,26.0,26,1,1,0,0,0,0,8.6
Cam Sims (LV),2021,11,2,2,19,9.5,13,0,1,0,0,0,0,7.9
DeAndre Carter (FA),2021,11,2,3,22,11.0,18,0,1,1,-3,0,0,7.9
A.J. Green (FA),2021,11,4,7,78,19.5,31,3,0,0,0,0,0,7.8
Lil'Jordan Humphrey (DEN),2021,11,1,1,4,4.0,4,0,1,0,0,0,0,6.4
Tre'Quan Smith (NO),2021,11,5,8,64,12.8,22,2,0,0,0,0,0,6.4
Tyler Boyd (CIN),2021,11,6,8,49,8.2,14,0,0,1,14,0,0,6.3
DeVonta Smith (PHI),2021,11,4,6,61,15.3,33,2,0,0,0,0,0,6.1
Equanimeous St. Brown (CHI),2021,11,2,2,43,21.5,26,1,0,1,11,0,0,5.4
Marvin Jones Jr. (FA),2021,11,4,6,52,13.0,22,1,0,0,0,0,0,5.2
Rondale Moore (ARI),2021,11,11,11,51,4.6,11,0,0,0,0,0,0,5.1
Russell Gage (TB),2021,11,5,8,49,9.8,19,0,0,0,0,0,0,4.9
Kendrick Bourne (NE),2021,11,4,4,42,10.5,19,0,0,1,7,0,0,4.9
Sammy Watkins (FA),2021,11,3,4,48,16.0,29,1,0,0,0,0,0,4.8
A.J. Brown (PHI),2021,11,5,9,48,9.6,11,0,0,0,0,0,0,4.8
Ja'Marcus Bradley (PIT),2021,11,2,2,46,23.0,37,2,0,0,0,0,0,4.6
Michael Gallup (DAL),2021,11,5,10,44,8.8,16,0,0,0,0,0,0,4.4
Antoine Wesley (FA),2021,11,4,4,44,11.0,20,1,0,0,0,0,0,4.4
Kadarius Toney (KC),2021,11,7,12,40,5.7,8,0,0,0,0,0,0,4.0
Jakobi Meyers (LV),2021,11,4,6,39,9.8,18,0,0,0,0,0,0,3.9
Byron Pringle (FA),2021,11,1,2,37,37.0,37,2,0,0,0,0,0,3.7
Chris Conley (TEN),2021,11,4,5,37,9.3,13,0,0,0,0,0,0,3.7
Devin Duvernay (BAL),2021,11,4,6,37,9.3,21,1,0,0,0,0,0,3.7
Cedrick Wilson Jr. (MIA),2021,11,4,7,36,9.0,18,0,0,0,0,0,0,3.6
Corey Davis (NYJ),2021,11,3,7,35,11.7,14,0,0,0,0,0,0,3.5
Hunter Renfrow (LV),2021,11,4,4,30,7.5,9,0,0,1,5,0,0,3.5
DK Metcalf (SEA),2021,11,4,8,31,7.8,14,0,0,0,0,0,0,3.1
Laviska Shenault Jr. (CAR),2021,11,5,5,50,10.0,16,0,0,0,0,0,1,3.0
Adam Humphries (FA),2021,11,2,2,30,15.0,18,0,0,0,0,0,0,3.0
Chosen Anderson (FA),2021,11,5,6,30,6.0,11,0,0,0,0,0,0,3.0
Rashod Bateman (BAL),2021,11,3,6,29,9.7,15,0,0,0,0,0,0,2.9
Gabe Davis (BUF),2021,11,2,4,27,13.5,20,1,0,0,0,0,0,2.7
T.Y. Hilton (FA),2021,11,2,2,26,13.0,18,0,0,0,0,0,0,2.6
Emmanuel Sanders (FA),2021,11,3,5,26,8.7,10,0,0,0,0,0,0,2.6
Christian Kirk (JAC),2021,11,2,5,25,12.5,14,0,0,0,0,0,0,2.5
Mecole Hardman (FA),2021,11,2,3,25,12.5,13,0,0,0,0,0,0,2.5
Joshua Palmer (LAC),2021,11,1,1,17,17.0,17,0,0,1,6,0,0,2.3
J.J. Arcega-Whiteside (FA),2021,11,1,1,23,23.0,23,1,0,0,0,0,0,2.3
Olamide Zaccheaus (FA),2021,11,3,5,23,7.7,9,0,0,0,0,0,0,2.3
Michael Pittman Jr. (IND),2021,11,2,5,23,11.5,18,0,0,0,0,0,0,2.3
Cole Beasley (BUF),2021,11,4,5,23,5.8,7,0,0,0,0,0,0,2.3
Chester Rogers (FA),2021,11,4,6,41,10.3,12,0,0,0,0,0,1,2.1
Tajae Sharpe (FA),2021,11,2,4,21,10.5,17,0,0,0,0,0,0,2.1
Jalen Guyton (FA),2021,11,1,2,18,18.0,18,0,0,1,2,0,0,2.0
Jamal Agnew (JAC),2021,11,3,3,18,6.0,8,0,0,1,2,0,0,2.0
Zay Jones (JAC),2021,11,1,2,20,20.0,20,1,0,0,0,0,0,2.0
K.J. Osborn (MIN),2021,11,1,4,19,19.0,19,0,0,0,0,0,0,1.9
Brandin Cooks (DAL),2021,11,2,3,18,9.0,10,0,0,0,0,0,0,1.8
Amon-Ra St. Brown (DET),2021,11,4,4,18,4.5,10,0,0,0,0,0,0,1.8
Rashard Higgins (FA),2021,11,1,5,17,17.0,17,0,0,0,0,0,0,1.7
Darius Slayton (NYG),2021,11,4,7,37,9.3,21,1,0,0,0,0,1,1.7
Jakeem Grant Sr. (CLE),2021,11,1,1,6,6.0,6,0,0,1,11,0,0,1.7
Ray-Ray McCloud III (SF),2021,11,2,2,12,6.0,8,0,0,1,5,0,0,1.7
Breshad Perriman (FA),2021,11,2,4,19,9.5,14,0,0,1,-3,0,0,1.6
John Ross (FA),2021,11,0,0,0,0.0,0,0,0,1,16,0,0,1.6
Tee Higgins (CIN),2021,11,2,3,15,7.5,9,0,0,0,0,0,0,1.5
Albert Wilson (FA),2021,11,3,4,18,6.0,9,0,0,1,-3,0,0,1.5
Randall Cobb (FA),2021,11,1,2,15,15.0,15,0,0,0,0,0,0,1.5
N'Keal Harry (FA),2021,11,2,2,14,7.0,9,0,0,0,0,0,0,1.4
CeeDee Lamb (DAL),2021,11,3,4,14,4.7,8,0,0,0,0,0,0,1.4
Kenny Golladay (FA),2021,11,1,2,12,12.0,12,0,0,0,0,0,0,1.2
Mike Thomas (BAL),2021,11,1,1,12,12.0,12,0,0,0,0,0,0,1.2
James Washington (FA),2021,11,2,3,12,6.0,7,0,0,0,0,0,0,1.2
Deonte Harty (BUF),2021,11,2,5,11,5.5,9,0,0,0,0,0,0,1.1
Laquon Treadwell (SEA),2021,11,1,3,11,11.0,11,0,0,0,0,0,0,1.1
Malik Turner (IND),2021,11,1,2,11,11.0,11,0,0,0,0,0,0,1.1
Chris Moore (FA),2021,11,1,1,10,10.0,10,0,0,0,0,0,0,1.0
Zach Pascal (ARI),2021,11,0,1,0,0.0,0,0,0,1,9,0,0,0.9
Nico Collins (HOU),2021,11,1,2,9,9.0,9,0,0,0,0,0,0,0.9
Tyler Johnson (LV),2021,11,1,3,8,8.0,8,0,0,0,0,0,0,0.8
Josh Gordon (FA),2021,11,1,2,7,7.0,7,0,0,0,0,0,0,0.7
Dede Westbrook (FA),2021,11,1,2,7,7.0,7,0,0,0,0,0,0,0.7
Brandon Zylstra (FA),2021,11,1,2,7,7.0,7,0,0,0,0,0,0,0.7
Dax Milne (WAS),2021,11,1,1,5,5.0,5,0,0,0,0,0,0,0.5
DeSean Jackson (FA),2021,11,0,0,0,0.0,0,0,0,1,4,0,0,0.4
Jauan Jennings (SF),2021,11,1,1,4,4.0,4,0,0,0,0,0,0,0.4
Andre Roberts (FA),2021,11,0,0,0,0.0,0,0,0,1,4,0,0,0.4
Jaelon Darden (CLE),2021,11,1,1,3,3.0,3,0,0,0,0,0,0,0.3
Damiere Byrd (FA),2021,11,1,2,3,3.0,3,0,0,0,0,0,0,0.3
