,,,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RUSHING,RUSHING,RUSHING,MISC,STANDARD
DeAndre Carter (FA),2020,10,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Jake Kumerow (FA),2020,10,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Dwayne Harris (FA),2020,10,0,0,0,0.0,0,0,0,0,0,0,1,-2.0
Alex Erickson (WAS),2020,10,0,0,0,0.0,0,0,0,0,0,0,1,-2.0
Adam Thielen (CAR),2020,11,8,11,123,15.4,51,5,2,0,0,0,0,24.3
Damiere Byrd (FA),2020,11,6,7,132,22.0,42,5,1,1,11,0,0,20.3
Robert Woods (HOU),2020,11,12,15,130,10.8,35,3,1,2,-4,0,0,18.6
Keenan Allen (LAC),2020,11,16,19,145,9.1,21,1,1,0,0,0,1,18.5
Davante Adams (LV),2020,11,7,9,106,15.1,33,3,1,0,0,0,0,16.6
Tyreek Hill (MIA),2020,11,11,14,102,9.3,15,0,1,2,-2,0,0,16.0
Nelson Agholor (BAL),2020,11,6,9,88,14.7,29,2,1,0,0,0,0,14.8
DJ Moore (CHI),2020,11,7,11,127,18.1,52,5,0,1,21,0,0,14.8
Justin Jefferson (MIN),2020,11,3,5,86,28.7,39,4,1,0,0,0,0,14.6
Cooper Kupp (LAR),2020,11,11,13,145,13.2,37,3,0,0,0,0,0,14.5
Curtis Samuel (WAS),2020,11,8,10,70,8.8,17,0,1,1,4,0,0,13.4
Mike Williams (LAC),2020,11,4,7,72,18.0,39,2,1,0,0,0,0,13.2
Tyler Lockett (SEA),2020,11,9,9,67,7.4,11,0,1,0,0,0,0,12.7
Michael Pittman Jr. (IND),2020,11,3,3,66,22.0,45,3,1,0,0,0,0,12.6
CeeDee Lamb (DAL),2020,11,4,6,34,8.5,21,1,1,2,12,0,0,12.6
A.J. Brown (PHI),2020,11,4,7,62,15.5,25,1,1,0,0,0,0,12.2
DeVante Parker (NE),2020,11,6,9,61,10.2,21,1,1,0,0,0,0,12.1
Tim Patrick (DEN),2020,11,5,8,119,23.8,61,7,0,0,0,0,0,11.9
Chase Claypool (CHI),2020,11,4,8,59,14.8,31,2,1,0,0,0,0,11.9
Breshad Perriman (FA),2020,11,2,4,54,27.0,49,3,1,0,0,0,0,11.4
Chris Godwin (TB),2020,11,7,10,53,7.6,13,0,1,0,0,0,0,11.3
Corey Davis (NYJ),2020,11,5,7,113,22.6,50,5,0,0,0,0,0,11.3
Diontae Johnson (PIT),2020,11,12,16,111,9.3,23,3,0,0,0,0,0,11.1
Mike Evans (TB),2020,11,5,9,49,9.8,18,0,1,0,0,0,0,10.9
DK Metcalf (SEA),2020,11,3,5,46,15.3,25,2,1,0,0,0,0,10.6
Michael Thomas (NO),2020,11,9,12,104,11.6,23,1,0,0,0,0,0,10.4
A.J. Green (FA),2020,11,4,9,41,10.3,19,0,1,0,0,0,0,10.1
Calvin Ridley (JAC),2020,11,5,9,90,18.0,46,3,0,0,0,0,0,9.0
Tyler Boyd (CIN),2020,11,9,11,85,9.4,14,0,0,0,0,0,0,8.5
Brandin Cooks (DAL),2020,11,4,5,85,21.3,44,4,0,0,0,0,0,8.5
Terry McLaurin (WAS),2020,11,5,7,84,16.8,42,4,0,0,0,0,0,8.4
Amari Cooper (CLE),2020,11,6,7,81,13.5,32,2,0,0,0,0,0,8.1
William Fuller V (FA),2020,11,6,8,80,13.3,22,2,0,0,0,0,0,8.0
Steven Sims Jr. (HOU),2020,11,3,3,13,4.3,7,0,1,0,0,0,0,7.3
KhaDarel Hodge (FA),2020,11,3,5,73,24.3,42,3,0,0,0,0,0,7.3
Denzel Mims (NYJ),2020,11,3,7,71,23.7,27,2,0,0,0,0,0,7.1
Keke Coutee (FA),2020,11,2,4,10,5.0,6,0,1,0,0,0,0,7.0
Randall Cobb (FA),2020,11,2,2,7,3.5,4,0,1,0,0,0,0,6.7
Van Jefferson (LAR),2020,11,1,1,7,7.0,7,0,1,0,0,0,0,6.7
Emmanuel Sanders (FA),2020,11,4,5,66,16.5,44,3,0,0,0,0,0,6.6
Rashard Higgins (FA),2020,11,3,4,65,21.7,43,3,0,0,0,0,0,6.5
Larry Fitzgerald (FA),2020,11,8,10,62,7.8,18,0,0,0,0,0,0,6.2
Russell Gage (TB),2020,11,7,12,58,8.3,17,0,0,0,0,0,0,5.8
Antonio Brown (FA),2020,11,8,13,57,7.1,12,0,0,1,1,0,0,5.8
Zach Pascal (ARI),2020,11,3,3,54,18.0,20,2,0,0,0,0,0,5.4
Tyron Johnson (SF),2020,11,1,1,54,54.0,54,4,0,0,0,0,0,5.4
Jalen Reagor (MIN),2020,11,4,5,52,13.0,18,0,0,0,0,0,0,5.2
Marvin Jones Jr. (FA),2020,11,4,6,51,12.8,21,1,0,0,0,0,0,5.1
DeAndre Hopkins (ARI),2020,11,5,8,51,10.2,23,1,0,0,0,0,0,5.1
Christian Kirk (JAC),2020,11,4,6,50,12.5,14,0,0,0,0,0,0,5.0
Chosen Anderson (FA),2020,11,7,9,46,6.6,18,0,0,0,0,0,0,4.6
Demarcus Robinson (FA),2020,11,6,8,44,7.3,17,0,0,0,0,0,0,4.4
N'Keal Harry (FA),2020,11,5,8,41,8.2,13,0,0,0,0,0,0,4.1
DJ Chark Jr. (CAR),2020,11,4,8,41,10.3,19,0,0,0,0,0,0,4.1
Julio Jones (FA),2020,11,2,2,39,19.5,22,1,0,0,0,0,0,3.9
Jakobi Meyers (LV),2020,11,3,3,38,12.7,20,1,0,0,0,0,0,3.8
Hunter Renfrow (LV),2020,11,2,2,37,18.5,21,1,0,0,0,0,0,3.7
Jerry Jeudy (DEN),2020,11,3,8,37,12.3,22,1,0,0,0,0,0,3.7
T.Y. Hilton (FA),2020,11,3,6,36,12.0,23,1,0,0,0,0,0,3.6
Marquez Valdes-Scantling (KC),2020,11,3,6,55,18.3,47,3,0,0,0,0,1,3.5
KJ Hamler (DEN),2020,11,4,6,35,8.8,16,0,0,0,0,0,0,3.5
Josh Reynolds (DET),2020,11,3,6,32,10.7,18,0,0,0,0,0,0,3.2
Michael Gallup (DAL),2020,11,2,5,29,14.5,19,0,0,0,0,0,0,2.9
Dez Bryant (FA),2020,11,4,5,28,7.0,16,0,0,0,0,0,0,2.8
Christian Blake (FA),2020,11,2,4,28,14.0,25,1,0,0,0,0,0,2.8
Jarvis Landry (FA),2020,11,2,2,23,11.5,13,0,0,1,3,0,0,2.6
Keelan Cole Sr. (LV),2020,11,2,5,26,13.0,17,0,0,0,0,0,0,2.6
Tee Higgins (CIN),2020,11,3,10,26,8.7,25,1,0,0,0,0,0,2.6
Cameron Batson (FA),2020,11,2,2,21,10.5,14,0,0,1,4,0,0,2.5
Deonte Harty (BUF),2020,11,1,1,2,2.0,2,0,0,1,23,0,0,2.5
Malcolm Perry (FA),2020,11,3,5,23,7.7,12,0,0,0,0,0,0,2.3
Ray-Ray McCloud III (SF),2020,11,4,4,20,5.0,13,0,0,1,3,0,0,2.3
Willie Snead IV (FA),2020,11,3,7,23,7.7,9,0,0,0,0,0,0,2.3
Equanimeous St. Brown (CHI),2020,11,1,1,23,23.0,23,1,0,0,0,0,0,2.3
Cam Sims (LV),2020,11,2,2,20,10.0,12,0,0,0,0,0,0,2.0
DeMichael Harris (FA),2020,11,1,1,1,1.0,1,0,0,2,19,0,0,2.0
JuJu Smith-Schuster (NE),2020,11,4,5,19,4.8,9,0,0,0,0,0,0,1.9
Zay Jones (JAC),2020,11,1,1,18,18.0,18,0,0,0,0,0,0,1.8
Allen Lazard (NYJ),2020,11,2,4,18,9.0,10,0,0,0,0,0,0,1.8
Henry Ruggs III (FA),2020,11,1,1,5,5.0,5,0,0,1,12,0,0,1.7
Byron Pringle (FA),2020,11,3,4,17,5.7,10,0,0,0,0,0,0,1.7
Marvin Hall (FA),2020,11,3,3,16,5.3,6,0,0,0,0,0,0,1.6
Jamison Crowder (NYG),2020,11,1,4,16,16.0,16,0,0,0,0,0,0,1.6
Mecole Hardman (NYJ),2020,11,1,1,16,16.0,16,0,0,0,0,0,0,1.6
Jakeem Grant Sr. (CLE),2020,11,2,6,12,6.0,10,0,0,1,3,0,0,1.5
Donte Moncrief (FA),2020,11,1,2,15,15.0,15,0,0,0,0,0,0,1.5
James Proche II (BAL),2020,11,1,1,14,14.0,14,0,0,0,0,0,0,1.4
Marcus Johnson (FA),2020,11,1,3,14,14.0,14,0,0,0,0,0,0,1.4
Chris Conley (TEN),2020,11,1,4,13,13.0,13,0,0,0,0,0,0,1.3
Antonio Callaway (DAL),2020,11,1,1,13,13.0,13,0,0,0,0,0,0,1.3
James Washington (FA),2020,11,1,3,12,12.0,12,0,0,0,0,0,0,1.2
Jamal Agnew (JAC),2020,11,3,6,10,3.3,5,0,0,0,0,0,0,1.0
Alex Erickson (WAS),2020,11,1,1,8,8.0,8,0,0,1,2,0,0,1.0
Olamide Zaccheaus (FA),2020,11,1,1,10,10.0,10,0,0,0,0,0,0,1.0
Bisi Johnson (FA),2020,11,1,1,9,9.0,9,0,0,0,0,0,0,0.9
Quintez Cephus (DET),2020,11,1,2,9,9.0,9,0,0,0,0,0,0,0.9
Greg Ward (PHI),2020,11,3,4,9,3.0,4,0,0,0,0,0,0,0.9
Mack Hollins (ATL),2020,11,1,2,9,9.0,9,0,0,0,0,0,0,0.9
Travis Fulgham (FA),2020,11,1,7,8,8.0,8,0,0,0,0,0,0,0.8
Isaiah Wright (FA),2020,11,1,1,7,7.0,7,0,0,0,0,0,0,0.7
Nick Westbrook-Ikhine (TEN),2020,11,1,1,7,7.0,7,0,0,0,0,0,0,0.7
Cedrick Wilson Jr. (MIA),2020,11,1,2,7,7.0,7,0,0,0,0,0,0,0.7
Andy Isabella (BAL),2020,11,1,2,6,6.0,6,0,0,0,0,0,0,0.6
Noah Brown (HOU),2020,11,1,1,6,6.0,6,0,0,0,0,0,0,0.6
Devin Duvernay (BAL),2020,11,1,2,5,5.0,5,0,0,0,0,0,0,0.5
Jeff Smith (NYJ),2020,11,1,1,5,5.0,5,0,0,0,0,0,0,0.5
Auden Tate (ARI),2020,11,1,2,5,5.0,5,0,0,0,0,0,0,0.5
David Moore (FA),2020,11,2,2,5,2.5,3,0,0,0,0,0,0,0.5
Jalen Guyton (FA),2020,11,1,1,4,4.0,4,0,0,0,0,0,0,0.4
Brandon Powell (MIN),2020,11,0,0,0,0.0,0,0,0,1,3,0,0,0.3
Bryan Edwards (NO),2020,11,1,2,1,1.0,1,0,0,0,0,0,0,0.1
Justin Watson (FA),2020,11,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Trent Sherfield (BUF),2020,11,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Scotty Miller (FA),2020,11,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Miles Boykin (FA),2020,11,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Tyler Johnson (LV),2020,11,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Terry Godwin (FA),2020,11,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Chad Beebe (FA),2020,11,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Collin Johnson (NYG),2020,11,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Marquise Brown (ARI),2020,11,0,3,0,0.0,0,0,0,0,0,0,0,0.0
Freddie Swain (MIA),2020,11,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Joe Reed (CHI),2020,11,0,0,0,0.0,0,0,0,0,0,0,0,0.0
John Hightower (LAC),2020,11,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Donovan Peoples-Jones (CLE),2020,11,0,0,0,0.0,0,0,0,0,0,0,0,0.0
K.J. Osborn (MIN),2020,11,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Vyncint Smith (IND),2020,11,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Marquez Callaway (DEN),2020,11,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Malik Taylor (NYJ),2020,11,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Nsimba Webster (CHI),2020,11,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Penny Hart (SEA),2020,11,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Gunner Olszewski (PIT),2020,11,0,0,0,0.0,0,0,0,0,0,0,0,0.0
KJ Hill Jr. (FA),2020,11,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Tre'Quan Smith (NO),2020,11,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Mohamed Sanu Sr. (FA),2020,11,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Alshon Jeffery (FA),2020,11,0,2,0,0.0,0,0,0,0,0,0,0,0.0
Kenny Stills (FA),2020,11,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Matthew Slater (NE),2020,11,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Kalif Raymond (DET),2020,11,0,0,0,0.0,0,0,0,0,0,0,0,0.0
DaeSean Hamilton (FA),2020,11,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Robert Foster (FA),2020,11,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Braxton Berrios (MIA),2020,11,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Brandon Zylstra (FA),2020,11,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Gehrig Dieter (FA),2020,11,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Diontae Spencer (NYJ),2020,11,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Ty Montgomery (NE),2020,11,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Pharoh Cooper (ARI),2020,11,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Darrius Shepherd (FA),2020,11,0,0,0,0.0,0,0,0,0,0,0,1,-2.0
Tyreek Hill (MIA),2020,12,13,15,269,20.7,75,12,3,0,0,0,0,44.9
William Fuller V (FA),2020,12,6,7,171,28.5,40,9,2,0,0,0,0,29.1
A.J. Brown (PHI),2020,12,4,6,98,24.5,69,4,1,0,0,0,0,21.8
Jarvis Landry (FA),2020,12,8,11,143,17.9,27,3,1,0,0,0,0,20.3
Allen Robinson II (LAR),2020,12,8,13,74,9.3,20,1,2,0,0,0,0,19.4
Justin Jefferson (MIN),2020,12,7,13,70,10.0,18,0,2,0,0,0,0,19.0
DK Metcalf (SEA),2020,12,10,13,177,17.7,52,6,0,0,0,0,0,17.7
Amari Cooper (CLE),2020,12,6,8,112,18.7,54,5,1,0,0,0,0,17.2
Mike Evans (TB),2020,12,3,9,50,16.7,31,2,2,0,0,0,0,17.0
Collin Johnson (NYG),2020,12,4,8,96,24.0,46,4,1,0,0,0,0,15.6
Chosen Anderson (FA),2020,12,4,7,94,23.5,41,5,1,0,0,0,0,15.4
Marquise Brown (ARI),2020,12,4,8,85,21.3,70,4,1,0,0,0,0,14.5
T.Y. Hilton (FA),2020,12,4,5,81,20.3,50,4,1,0,0,0,0,14.1
Gabe Davis (BUF),2020,12,3,4,79,26.3,44,4,1,0,0,0,0,13.9
Deebo Samuel (SF),2020,12,11,13,133,12.1,33,5,0,0,0,0,0,13.3
Davante Adams (LV),2020,12,6,9,61,10.2,15,0,1,0,0,0,0,12.1
Keenan Allen (LAC),2020,12,4,10,40,10.0,15,0,1,0,0,0,0,12.0
DeVante Parker (NE),2020,12,8,14,119,14.9,25,1,0,0,0,0,0,11.9
Mohamed Sanu Sr. (FA),2020,12,4,4,32,8.0,14,0,1,0,0,0,0,11.2
Calvin Ridley (JAC),2020,12,6,9,50,8.3,16,0,1,0,0,0,0,11.0
Tee Higgins (CIN),2020,12,5,5,44,8.8,18,0,1,0,0,0,0,10.4
Chad Beebe (FA),2020,12,7,7,63,9.0,16,0,1,0,0,0,1,10.3
JuJu Smith-Schuster (NE),2020,12,8,9,37,4.6,11,0,1,0,0,0,0,9.7
Chris Godwin (TB),2020,12,8,9,97,12.1,44,3,0,0,0,0,0,9.7
Bisi Johnson (FA),2020,12,7,7,74,10.6,17,0,0,0,0,0,0,9.4
Terry McLaurin (WAS),2020,12,7,9,92,13.1,28,2,0,0,0,0,0,9.2
Robert Woods (HOU),2020,12,7,12,80,11.4,30,2,0,1,8,0,0,8.8
Brandin Cooks (DAL),2020,12,5,5,85,17.0,27,1,0,0,0,0,0,8.5
Allen Lazard (NYJ),2020,12,4,6,23,5.8,8,0,1,0,0,0,0,8.3
Breshad Perriman (FA),2020,12,4,8,79,19.8,37,3,0,0,0,0,0,7.9
Curtis Samuel (WAS),2020,12,5,5,72,14.4,35,2,0,1,5,0,0,7.7
Hunter Renfrow (LV),2020,12,7,9,73,10.4,19,0,0,0,0,0,0,7.3
Cole Beasley (BUF),2020,12,2,4,25,12.5,14,0,0,0,0,0,0,7.3
Corey Davis (NYJ),2020,12,3,3,70,23.3,37,3,0,0,0,0,0,7.0
Sterling Shepard (NYG),2020,12,7,8,64,9.1,16,0,0,1,4,0,0,6.8
Denzel Mims (NYJ),2020,12,4,8,67,16.8,30,2,0,0,0,0,0,6.7
Brandon Powell (MIN),2020,12,2,2,4,2.0,4,0,1,0,0,0,0,6.4
Tyron Johnson (SF),2020,12,2,4,63,31.5,55,4,0,0,0,0,0,6.3
DJ Moore (CHI),2020,12,4,9,61,15.3,25,1,0,0,0,0,0,6.1
DeAndre Hopkins (ARI),2020,12,5,7,55,11.0,16,0,0,0,0,0,0,5.5
David Moore (FA),2020,12,3,3,-6,-2.0,1,0,1,1,1,0,0,5.5
Nelson Agholor (BAL),2020,12,5,6,54,10.8,15,0,0,0,0,0,0,5.4
Henry Ruggs III (FA),2020,12,3,5,56,18.7,36,2,0,1,-2,0,0,5.4
Darnell Mooney (CHI),2020,12,3,9,34,11.3,13,0,0,0,0,0,0,5.4
Chase Claypool (CHI),2020,12,6,9,52,8.7,22,1,0,0,0,0,0,5.2
Jakobi Meyers (LV),2020,12,5,6,52,10.4,17,0,0,0,0,0,0,5.2
Michael Thomas (NO),2020,12,4,6,50,12.5,24,2,0,1,1,0,0,5.1
Marvin Jones Jr. (FA),2020,12,6,12,48,8.0,16,0,0,0,0,0,0,4.8
Equanimeous St. Brown (CHI),2020,12,2,2,39,19.5,24,1,0,1,7,0,0,4.6
Diontae Johnson (PIT),2020,12,8,13,46,5.8,11,0,0,0,0,0,0,4.6
Keelan Cole Sr. (LV),2020,12,3,6,44,14.7,20,1,0,0,0,0,0,4.4
Cooper Kupp (LAR),2020,12,2,5,41,20.5,33,2,0,0,0,0,0,4.1
Michael Gallup (DAL),2020,12,6,8,41,6.8,19,0,0,0,0,0,0,4.1
Josh Reynolds (DET),2020,12,5,6,40,8.0,14,0,0,0,0,0,0,4.0
Stefon Diggs (BUF),2020,12,7,9,39,5.6,9,0,0,0,0,0,0,3.9
Sammy Watkins (FA),2020,12,4,7,38,9.5,14,0,0,0,0,0,0,3.8
Laviska Shenault Jr. (CAR),2020,12,3,4,31,10.3,13,0,0,1,6,0,0,3.7
Keke Coutee (FA),2020,12,2,3,17,8.5,9,0,0,0,0,0,0,3.7
Golden Tate (FA),2020,12,4,9,36,9.0,13,0,0,0,0,0,0,3.6
Demarcus Robinson (FA),2020,12,5,6,36,7.2,13,0,0,0,0,0,0,3.6
Russell Gage (TB),2020,12,3,5,34,11.3,14,0,0,0,0,0,0,3.4
Kendrick Bourne (NE),2020,12,3,5,34,11.3,18,0,0,0,0,0,0,3.4
Jalen Guyton (FA),2020,12,3,4,33,11.0,12,0,0,0,0,0,0,3.3
Damiere Byrd (FA),2020,12,3,8,33,11.0,17,0,0,0,0,0,0,3.3
Andy Isabella (BAL),2020,12,4,6,33,8.3,19,0,0,0,0,0,0,3.3
KhaDarel Hodge (FA),2020,12,3,3,31,10.3,17,0,0,0,0,0,0,3.1
Jamison Crowder (NYG),2020,12,3,5,31,10.3,16,0,0,0,0,0,0,3.1
Richie James Jr. (FA),2020,12,1,1,29,29.0,29,1,0,0,0,0,0,2.9
Michael Pittman Jr. (IND),2020,12,2,9,28,14.0,14,0,0,0,0,0,0,2.8
Anthony Miller (PIT),2020,12,3,6,28,9.3,12,0,0,0,0,0,0,2.8
Quintez Cephus (DET),2020,12,2,2,27,13.5,16,0,0,0,0,0,0,2.7
Mike Williams (LAC),2020,12,3,5,26,8.7,13,0,0,0,0,0,0,2.6
Mecole Hardman (NYJ),2020,12,3,5,23,7.7,15,0,0,0,0,0,0,2.3
Zach Pascal (ARI),2020,12,1,4,23,23.0,23,1,0,0,0,0,0,2.3
Tyler Lockett (SEA),2020,12,3,4,23,7.7,18,0,0,0,0,0,0,2.3
CeeDee Lamb (DAL),2020,12,5,7,21,4.2,9,0,0,0,0,0,0,2.1
Devin Duvernay (BAL),2020,12,3,3,20,6.7,8,0,0,0,0,0,0,2.0
Christian Kirk (JAC),2020,12,3,6,19,6.3,8,0,0,1,0,0,0,1.9
Mack Hollins (ATL),2020,12,2,3,19,9.5,12,0,0,0,0,0,0,1.9
James Washington (FA),2020,12,2,3,19,9.5,16,0,0,0,0,0,0,1.9
Christian Blake (FA),2020,12,1,1,17,17.0,17,0,0,0,0,0,0,1.7
Travis Fulgham (FA),2020,12,2,2,16,8.0,11,0,0,0,0,0,0,1.6
Riley Ridley (FA),2020,12,2,2,16,8.0,10,0,0,0,0,0,0,1.6
Marvin Hall (FA),2020,12,2,4,16,8.0,9,0,0,0,0,0,0,1.6
Tre'Quan Smith (NO),2020,12,1,1,16,16.0,16,0,0,0,0,0,0,1.6
Dontrelle Inman (FA),2020,12,1,1,15,15.0,15,0,0,0,0,0,0,1.5
Bryan Edwards (NO),2020,12,1,2,15,15.0,15,0,0,0,0,0,0,1.5
Tyler Boyd (CIN),2020,12,3,6,15,5.0,9,0,0,0,0,0,0,1.5
Alshon Jeffery (FA),2020,12,2,4,15,7.5,9,0,0,0,0,0,0,1.5
Rashard Higgins (FA),2020,12,1,2,15,15.0,15,0,0,0,0,0,0,1.5
Jakeem Grant Sr. (CLE),2020,12,2,2,15,7.5,10,0,0,0,0,0,0,1.5
C.J. Board (TEN),2020,12,1,1,11,11.0,11,0,0,0,0,0,0,1.1
Jalen Reagor (MIN),2020,12,3,7,11,3.7,8,0,0,0,0,0,0,1.1
Antonio Brown (FA),2020,12,2,3,11,5.5,9,0,0,0,0,0,0,1.1
Olamide Zaccheaus (FA),2020,12,1,3,11,11.0,11,0,0,0,0,0,0,1.1
Steven Sims Jr. (HOU),2020,12,1,1,8,8.0,8,0,0,0,0,0,0,0.8
Malcolm Perry (FA),2020,12,1,1,8,8.0,8,0,0,0,0,0,0,0.8
Jeff Smith (NYJ),2020,12,1,1,7,7.0,7,0,0,0,0,0,0,0.7
Antonio Callaway (DAL),2020,12,1,1,7,7.0,7,0,0,0,0,0,0,0.7
KeeSean Johnson (BUF),2020,12,1,1,7,7.0,7,0,0,0,0,0,0,0.7
Cameron Batson (FA),2020,12,0,0,0,0.0,0,0,0,1,5,0,0,0.5
Emmanuel Sanders (FA),2020,12,1,1,4,4.0,4,0,0,0,0,0,0,0.4
Zay Jones (JAC),2020,12,1,1,3,3.0,3,0,0,0,0,0,0,0.3
Greg Ward (PHI),2020,12,1,3,3,3.0,3,0,0,0,0,0,0,0.3
DeMichael Harris (FA),2020,12,1,1,1,1.0,1,0,0,1,2,0,0,0.3
John Hightower (LAC),2020,12,1,1,1,1.0,1,0,0,0,0,0,0,0.1
Gunner Olszewski (PIT),2020,12,0,0,0,0.0,0,0,0,1,1,0,0,0.1
Nick Westbrook-Ikhine (TEN),2020,12,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Freddie Swain (MIA),2020,12,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Dan Chisena (PIT),2020,12,0,0,0,0.0,0,0,0,0,0,0,0,0.0
James Proche II (BAL),2020,12,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Vyncint Smith (IND),2020,12,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Justin Watson (FA),2020,12,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Marquez Valdes-Scantling (KC),2020,12,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Cam Sims (LV),2020,12,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Steven Mitchell Jr. (FA),2020,12,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Jerry Jeudy (DEN),2020,12,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Darrius Shepherd (FA),2020,12,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Donovan Peoples-Jones (CLE),2020,12,0,0,0,0.0,0,0,0,0,0,0,0,0.0
KJ Hill Jr. (FA),2020,12,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Austin Mack (FA),2020,12,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Tyrie Cleveland (PHI),2020,12,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Isaiah Wright (FA),2020,12,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Lynn Bowden Jr. (NE),2020,12,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Marquez Callaway (DEN),2020,12,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Van Jefferson (LAR),2020,12,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Joe Reed (CHI),2020,12,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Tyler Johnson (LV),2020,12,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Scotty Miller (FA),2020,12,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Darius Slayton (NYG),2020,12,0,2,0,0.0,0,0,0,0,0,0,0,0.0
Ashton Dulin (IND),2020,12,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Miles Boykin (FA),2020,12,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Nsimba Webster (CHI),2020,12,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Malik Taylor (NYJ),2020,12,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Penny Hart (SEA),2020,12,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Donte Moncrief (FA),2020,12,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Matthew Slater (NE),2020,12,0,0,0,0.0,0,0,0,0,0,0,0,0.0
A.J. Green (FA),2020,12,0,3,0,0.0,0,0,0,0,0,0,0,0.0
Andre Roberts (FA),2020,12,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Dez Bryant (FA),2020,12,0,2,0,0.0,0,0,0,0,0,0,0,0.0
Noah Brown (HOU),2020,12,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Taywan Taylor (FA),2020,12,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Marcus Johnson (FA),2020,12,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Kalif Raymond (DET),2020,12,0,1,0,0.0,0,0,0,0,0,0,0,0.0
DaeSean Hamilton (FA),2020,12,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Auden Tate (ARI),2020,12,0,2,0,0.0,0,0,0,0,0,0,0,0.0
Braxton Berrios (MIA),2020,12,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Trey Quinn (FA),2020,12,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Brandon Zylstra (FA),2020,12,0,0,0,0.0,0,0,0,0,0,0,0,0.0
River Cracraft (MIA),2020,12,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Deante Burton (FA),2020,12,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Jamal Agnew (JAC),2020,12,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Tim Patrick (DEN),2020,12,0,2,0,0.0,0,0,0,0,0,0,0,0.0
Austin Carr (FA),2020,12,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Trent Taylor (CIN),2020,12,0,0,0,0.0,0,0,0,0,0,0,0,0.0
