,,,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RUSHING,RUSHING,RUSHING,MISC,STANDARD
Ryan Izzo (FA),2020,13,1,1,6,6.0,6,0,0,0,0,0,0,0.6
Hunter Henry (NE),2020,13,1,2,5,5.0,5,0,0,0,0,0,0,0.5
David Njoku (CLE),2020,13,1,1,5,5.0,5,0,0,0,0,0,0,0.5
Kaden Smith (FA),2020,13,1,1,3,3.0,3,0,0,0,0,0,0,0.3
Blake Bell (KC),2020,13,1,1,2,2.0,2,0,0,0,0,0,0,0.2
Sean McKeon (DAL),2020,13,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Reggie Gilliam (BUF),2020,13,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Rashod Berry (IND),2020,13,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Jaeden Graham (FA),2020,13,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Foster Moreau (FA),2020,13,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Brandon Dillon (FA),2020,13,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Jace Sternberger (FA),2020,13,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Kahale Warring (FA),2020,13,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Chris Herndon IV (FA),2020,13,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Deon Yelder (FA),2020,13,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Hunter Bryant (FA),2020,13,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Colby Parkinson (SEA),2020,13,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Harrison Bryant (CLE),2020,13,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Juwan Johnson (NO),2020,13,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Dalton Keene (PHI),2020,13,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Andrew Beck (HOU),2020,13,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Stephen Carlson (FA),2020,13,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Dominique Dafney (TB),2020,13,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Kyle Rudolph (FA),2020,13,0,2,0,0.0,0,0,0,0,0,0,0,0.0
Luke Stocker (FA),2020,13,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Lee Smith (FA),2020,13,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Demetrius Harris (FA),2020,13,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Vance McDonald (FA),2020,13,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Richard Rodgers (FA),2020,13,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Derek Carrier (FA),2020,13,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Levine Toilolo (FA),2020,13,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Jason Witten (FA),2020,13,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Clark Harris (FA),2020,13,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Jimmy Graham (FA),2020,13,0,1,0,0.0,0,0,0,0,0,0,0,0.0
J.P. Holtz (FA),2020,13,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Zach Wood (NO),2020,13,0,0,0,0.0,0,0,0,0,0,0,0,0.0
James Winchester (KC),2020,13,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Tyler Ott (FA),2020,13,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Patrick Scales (CHI),2020,13,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Andrew DePaola (MIN),2020,13,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Seth DeValve (FA),2020,13,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Temarrick Hemingway (FA),2020,13,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Pharaoh Brown (FA),2020,13,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Taysom Hill (NO),2020,13,0,0,0,0.0,0,0,0,14,83,0,1,0.0
Troy Fumagalli (FA),2020,13,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Adam Shaheen (FA),2020,13,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Jeremy Sprinkle (FA),2020,13,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Mason Schreck (HOU),2020,13,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Cethan Carter (FA),2020,13,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Eric Saubert (MIA),2020,13,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Johnny Mundt (MIN),2020,13,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Josh Hill (FA),2020,13,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Darren Fells (FA),2020,13,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Eric Tomlinson (FA),2020,13,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Daniel Brown (FA),2020,13,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Maxx Williams (FA),2020,13,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Geoff Swaim (FA),2020,13,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Travis Kelce (KC),2020,14,8,10,136,17.0,32,4,1,0,0,0,0,19.6
Mike Gesicki (NE),2020,14,5,6,65,13.0,29,1,2,0,0,0,0,18.5
Irv Smith Jr. (FA),2020,14,4,4,63,15.8,25,1,1,0,0,0,0,12.3
Foster Moreau (FA),2020,14,1,2,47,47.0,47,3,1,0,0,0,0,10.7
T.J. Hockenson (MIN),2020,14,6,11,43,7.2,16,0,1,0,0,0,0,10.3
Jared Cook (FA),2020,14,3,4,37,12.3,20,1,1,0,0,0,0,9.7
Robert Tonyan (CHI),2020,14,5,5,36,7.2,11,0,1,0,0,0,0,9.6
Geoff Swaim (FA),2020,14,3,3,34,11.3,16,0,1,0,0,0,0,9.4
Dan Arnold (FA),2020,14,2,4,27,13.5,20,1,1,0,0,0,0,8.7
Will Dissly (SEA),2020,14,2,2,23,11.5,13,0,1,0,0,0,0,8.3
Jimmy Graham (FA),2020,14,4,4,23,5.8,12,0,1,0,0,0,0,8.3
Nick Vannett (NYG),2020,14,4,4,20,5.0,8,0,1,0,0,0,0,8.0
Mark Andrews (BAL),2020,14,5,6,78,15.6,39,2,0,0,0,0,0,7.8
Darren Waller (NYG),2020,14,7,10,75,10.7,29,1,0,0,0,0,0,7.5
Rob Gronkowski (FA),2020,14,1,2,2,2.0,2,0,1,0,0,0,0,6.2
Troy Fumagalli (FA),2020,14,4,5,53,13.3,29,1,0,0,0,0,0,5.3
Eric Ebron (FA),2020,14,2,5,30,15.0,17,0,0,0,0,0,0,5.0
David Njoku (CLE),2020,14,3,4,45,15.0,20,1,0,0,0,0,0,4.5
Jack Doyle (FA),2020,14,3,3,44,14.7,28,1,0,0,0,0,0,4.4
Dallas Goedert (PHI),2020,14,4,6,43,10.8,19,0,0,0,0,0,0,4.3
Logan Thomas (WAS),2020,14,6,7,43,7.2,12,0,0,0,0,0,0,4.3
Hunter Henry (NE),2020,14,6,8,41,6.8,15,0,0,0,0,0,0,4.1
Cole Kmet (CHI),2020,14,4,7,41,10.3,16,0,0,0,0,0,0,4.1
Tyler Conklin (NYJ),2020,14,5,5,40,8.0,15,0,0,0,0,0,0,4.0
Tyler Higbee (LAR),2020,14,2,2,34,17.0,25,1,0,0,0,0,0,3.4
Dalton Schultz (HOU),2020,14,3,3,34,11.3,15,0,0,0,0,0,0,3.4
Adam Shaheen (FA),2020,14,2,3,26,13.0,16,0,0,0,0,0,0,2.6
Jonnu Smith (ATL),2020,14,2,2,20,10.0,11,0,0,1,3,0,0,2.3
Tyler Eifert (FA),2020,14,2,2,22,11.0,18,0,0,0,0,0,0,2.2
Drew Sample (FA),2020,14,3,4,21,7.0,9,0,0,0,0,0,0,2.1
Ross Dwelley (SF),2020,14,2,2,20,10.0,14,0,0,0,0,0,0,2.0
Jordan Akins (CLE),2020,14,3,6,20,6.7,8,0,0,0,0,0,0,2.0
Ian Thomas (CAR),2020,14,3,4,20,6.7,8,0,0,0,0,0,0,2.0
Jacob Hollister (FA),2020,14,1,1,20,20.0,20,1,0,0,0,0,0,2.0
Durham Smythe (MIA),2020,14,2,3,19,9.5,10,0,0,0,0,0,0,1.9
Evan Engram (JAC),2020,14,2,4,18,9.0,14,0,0,0,0,0,0,1.8
Harrison Bryant (CLE),2020,14,3,6,18,6.0,9,0,0,0,0,0,0,1.8
Maxx Williams (FA),2020,14,2,2,17,8.5,9,0,0,0,0,0,0,1.7
Colby Parkinson (SEA),2020,14,2,2,16,8.0,10,0,0,0,0,0,0,1.6
Darren Fells (FA),2020,14,1,1,15,15.0,15,0,0,0,0,0,0,1.5
James O'Shaughnessy (FA),2020,14,2,2,14,7.0,10,0,0,0,0,0,0,1.4
Dawson Knox (BUF),2020,14,4,7,34,8.5,16,0,0,0,0,0,1,1.4
Jordan Reed (FA),2020,14,2,5,13,6.5,8,0,0,0,0,0,0,1.3
Adam Trautman (NO),2020,14,1,1,12,12.0,12,0,0,0,0,0,0,1.2
Juwan Johnson (NO),2020,14,1,1,11,11.0,11,0,0,0,0,0,0,1.1
Blake Bell (KC),2020,14,1,1,11,11.0,11,0,0,0,0,0,0,1.1
Chris Herndon IV (FA),2020,14,1,1,9,9.0,9,0,0,0,0,0,0,0.9
Cameron Brate (FA),2020,14,1,1,9,9.0,9,0,0,0,0,0,0,0.9
Mo Alie-Cox (IND),2020,14,1,1,9,9.0,9,0,0,0,0,0,0,0.9
Gerald Everett (LAC),2020,14,1,3,9,9.0,9,0,0,0,0,0,0,0.9
Zach Ertz (ARI),2020,14,2,3,8,4.0,6,0,0,0,0,0,0,0.8
Hayden Hurst (CAR),2020,14,1,3,7,7.0,7,0,0,0,0,0,0,0.7
Jaeden Graham (FA),2020,14,1,1,7,7.0,7,0,0,0,0,0,0,0.7
Marcedes Lewis (FA),2020,14,1,1,6,6.0,6,0,0,0,0,0,0,0.6
Kaden Smith (FA),2020,14,1,1,6,6.0,6,0,0,0,0,0,0,0.6
Anthony Firkser (FA),2020,14,1,1,5,5.0,5,0,0,0,0,0,0,0.5
Eric Saubert (MIA),2020,14,1,1,4,4.0,4,0,0,0,0,0,0,0.4
Josh Hill (FA),2020,14,1,1,1,1.0,1,0,0,0,0,0,0,0.1
Reggie Gilliam (BUF),2020,14,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Sean McKeon (DAL),2020,14,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Devin Asiasi (CIN),2020,14,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Nick Keizer (FA),2020,14,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Trevon Wesco (FA),2020,14,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Kahale Warring (FA),2020,14,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Stephen Carlson (FA),2020,14,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Noah Fant (SEA),2020,14,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Deon Yelder (FA),2020,14,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Andrew Beck (HOU),2020,14,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Brycen Hopkins (LAR),2020,14,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Hunter Bryant (FA),2020,14,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Chris Myarick (NYG),2020,14,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Dalton Keene (PHI),2020,14,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Charlie Woerner (SF),2020,14,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Donald Parham Jr. (LAC),2020,14,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Dominique Dafney (TB),2020,14,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Marcus Baugh (FA),2020,14,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Luke Stocker (FA),2020,14,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Lee Smith (FA),2020,14,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Ryan Griffin (FA),2020,14,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Demetrius Harris (FA),2020,14,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Vance McDonald (FA),2020,14,0,2,0,0.0,0,0,0,0,0,0,0,0.0
Derek Carrier (FA),2020,14,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Levine Toilolo (FA),2020,14,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Richard Rodgers (FA),2020,14,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Jason Witten (FA),2020,14,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Clark Harris (FA),2020,14,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Trey Burton (FA),2020,14,0,0,0,0.0,0,0,0,0,0,0,0,0.0
J.P. Holtz (FA),2020,14,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Zach Wood (NO),2020,14,0,0,0,0.0,0,0,0,0,0,0,0,0.0
James Winchester (KC),2020,14,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Tyler Ott (FA),2020,14,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Patrick Scales (CHI),2020,14,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Andrew DePaola (MIN),2020,14,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Seth DeValve (FA),2020,14,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Stephen Anderson (FA),2020,14,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Taysom Hill (NO),2020,14,0,0,0,0.0,0,0,0,5,33,0,1,0.0
Colin Thompson (FA),2020,14,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Jeremy Sprinkle (FA),2020,14,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Antony Auclair (FA),2020,14,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Mason Schreck (HOU),2020,14,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Cethan Carter (FA),2020,14,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Johnny Mundt (MIN),2020,14,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Eric Tomlinson (FA),2020,14,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Daniel Brown (FA),2020,14,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Jesse James (FA),2020,14,0,0,0,0.0,0,0,0,0,0,0,0,0.0
MyCole Pruitt (FA),2020,14,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Chris Manhertz (DEN),2020,14,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Darren Waller (NYG),2020,15,9,12,150,16.7,35,4,1,0,0,0,0,21.0
Travis Kelce (KC),2020,15,8,12,68,8.5,13,0,1,0,0,0,0,14.8
Noah Fant (SEA),2020,15,8,11,68,8.5,16,0,1,0,0,0,0,12.8
Tyler Higbee (LAR),2020,15,4,5,67,16.8,44,3,1,0,0,0,0,12.7
Mark Andrews (BAL),2020,15,5,5,66,13.2,27,1,1,0,0,0,0,12.6
Hunter Henry (NE),2020,15,5,7,65,13.0,19,0,1,0,0,0,0,12.5
Tyler Conklin (NYJ),2020,15,3,4,57,19.0,30,3,1,0,0,0,0,11.7
Austin Hooper (LV),2020,15,5,6,41,8.2,17,0,1,0,0,0,0,10.1
Logan Thomas (WAS),2020,15,13,16,101,7.8,20,1,0,0,0,0,0,10.1
Dawson Knox (BUF),2020,15,2,4,36,18.0,27,1,1,0,0,0,0,9.6
Hayden Hurst (CAR),2020,15,4,5,21,5.3,12,0,1,0,0,0,0,8.1
Robert Tonyan (CHI),2020,15,3,3,18,6.0,10,0,1,0,0,0,0,7.8
Jordan Reed (FA),2020,15,2,5,18,9.0,13,0,1,0,0,0,0,7.8
Jacob Hollister (FA),2020,15,2,2,17,8.5,10,0,1,0,0,0,0,7.7
Dalton Schultz (HOU),2020,15,2,2,14,7.0,12,0,1,0,0,0,0,7.4
Zach Ertz (ARI),2020,15,2,7,69,34.5,42,4,0,0,0,0,0,6.9
Cameron Brate (FA),2020,15,4,4,54,13.5,18,0,0,0,0,0,0,5.4
Dan Arnold (FA),2020,15,3,5,54,18.0,23,2,0,0,0,0,0,5.4
Jonnu Smith (ATL),2020,15,5,5,52,10.4,19,0,0,0,0,0,0,5.2
Tyler Eifert (FA),2020,15,3,4,51,17.0,28,1,0,0,0,0,0,5.1
Jordan Akins (CLE),2020,15,5,6,50,10.0,20,1,0,0,0,0,0,5.0
Chris Herndon IV (FA),2020,15,3,4,48,16.0,22,1,0,0,0,0,0,4.8
Evan Engram (JAC),2020,15,4,7,46,11.5,24,1,0,0,0,0,0,4.6
Hunter Bryant (FA),2020,15,1,2,44,44.0,44,3,0,0,0,0,0,4.4
Maxx Williams (FA),2020,15,1,1,42,42.0,42,3,0,0,0,0,0,4.2
Durham Smythe (MIA),2020,15,5,5,40,8.0,15,0,0,0,0,0,0,4.0
Dallas Goedert (PHI),2020,15,4,8,39,9.8,16,0,0,0,0,0,0,3.9
Irv Smith Jr. (FA),2020,15,3,4,37,12.3,21,1,0,0,0,0,0,3.7
Kahale Warring (FA),2020,15,2,2,32,16.0,23,1,0,0,0,0,0,3.2
Rob Gronkowski (FA),2020,15,3,7,29,9.7,17,0,0,0,0,0,0,2.9
Jared Cook (FA),2020,15,2,5,29,14.5,21,1,0,0,0,0,0,2.9
Ian Thomas (CAR),2020,15,3,4,29,9.7,15,0,0,0,0,0,0,2.9
Gerald Everett (LAC),2020,15,2,5,28,14.0,15,0,0,0,0,0,0,2.8
Ross Dwelley (SF),2020,15,2,2,28,14.0,19,0,0,0,0,0,0,2.8
Jimmy Graham (FA),2020,15,2,3,25,12.5,16,0,0,0,0,0,0,2.5
Foster Moreau (FA),2020,15,1,1,22,22.0,22,1,0,0,0,0,0,2.2
David Njoku (CLE),2020,15,1,1,22,22.0,22,1,0,0,0,0,0,2.2
Luke Stocker (FA),2020,15,2,3,21,10.5,25,1,0,0,0,0,0,2.1
Anthony Firkser (FA),2020,15,1,1,20,20.0,20,1,0,0,0,0,0,2.0
Harrison Bryant (CLE),2020,15,2,2,19,9.5,10,0,0,0,0,0,0,1.9
Adam Shaheen (FA),2020,15,1,2,15,15.0,15,0,0,0,0,0,0,1.5
Levine Toilolo (FA),2020,15,1,1,14,14.0,14,0,0,0,0,0,0,1.4
Mo Alie-Cox (IND),2020,15,2,2,14,7.0,10,0,0,0,0,0,0,1.4
Jack Doyle (FA),2020,15,2,2,14,7.0,7,0,0,0,0,0,0,1.4
Blake Bell (KC),2020,15,1,1,10,10.0,10,0,0,1,2,0,0,1.2
Cole Kmet (CHI),2020,15,2,2,12,6.0,7,0,0,0,0,0,0,1.2
Pharaoh Brown (FA),2020,15,1,1,11,11.0,11,0,0,0,0,0,0,1.1
Jesse James (FA),2020,15,1,1,11,11.0,11,0,0,0,0,0,0,1.1
MyCole Pruitt (FA),2020,15,1,2,10,10.0,10,0,0,0,0,0,0,1.0
Trey Burton (FA),2020,15,1,2,8,8.0,8,0,0,0,0,0,0,0.8
James O'Shaughnessy (FA),2020,15,1,1,6,6.0,6,0,0,0,0,0,0,0.6
Deon Yelder (FA),2020,15,1,1,6,6.0,6,0,0,0,0,0,0,0.6
Drew Sample (FA),2020,15,1,1,4,4.0,4,0,0,0,0,0,0,0.4
Darrell Daniels (FA),2020,15,1,1,2,2.0,2,0,0,0,0,0,0,0.2
Dalton Keene (PHI),2020,15,1,2,2,2.0,2,0,0,0,0,0,0,0.2
Tyler Davis (GB),2020,15,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Reggie Gilliam (BUF),2020,15,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Sean McKeon (DAL),2020,15,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Jaeden Graham (FA),2020,15,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Kaden Smith (FA),2020,15,1,1,0,0.0,0,0,0,0,0,0,0,0.0
Daniel Helm (FA),2020,15,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Trevon Wesco (FA),2020,15,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Nick Keizer (FA),2020,15,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Stephen Carlson (FA),2020,15,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Marcus Baugh (FA),2020,15,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Tanner Hudson (CIN),2020,15,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Will Dissly (SEA),2020,15,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Andrew Beck (HOU),2020,15,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Brycen Hopkins (LAR),2020,15,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Colby Parkinson (SEA),2020,15,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Adam Trautman (NO),2020,15,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Devin Asiasi (CIN),2020,15,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Chris Myarick (NYG),2020,15,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Juwan Johnson (NO),2020,15,0,4,0,0.0,0,0,0,0,0,0,0,0.0
Donald Parham Jr. (LAC),2020,15,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Dominique Dafney (TB),2020,15,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Lee Smith (FA),2020,15,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Ryan Griffin (FA),2020,15,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Demetrius Harris (FA),2020,15,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Eric Ebron (FA),2020,15,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Derek Carrier (FA),2020,15,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Vance McDonald (FA),2020,15,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Jason Witten (FA),2020,15,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Clark Harris (FA),2020,15,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Marcedes Lewis (FA),2020,15,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Richard Rodgers (FA),2020,15,0,0,0,0.0,0,0,0,0,0,0,0,0.0
J.P. Holtz (FA),2020,15,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Zach Wood (NO),2020,15,0,0,0,0.0,0,0,0,0,0,0,0,0.0
James Winchester (KC),2020,15,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Tyler Ott (FA),2020,15,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Patrick Scales (CHI),2020,15,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Andrew DePaola (MIN),2020,15,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Nick Vannett (NYG),2020,15,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Stephen Anderson (FA),2020,15,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Taysom Hill (NO),2020,15,0,2,0,0.0,0,0,0,2,3,1,0,0.0
Colin Thompson (FA),2020,15,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Troy Fumagalli (FA),2020,15,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Jeremy Sprinkle (FA),2020,15,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Mason Schreck (HOU),2020,15,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Cethan Carter (FA),2020,15,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Eric Saubert (MIA),2020,15,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Johnny Mundt (MIN),2020,15,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Josh Hill (FA),2020,15,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Darren Fells (FA),2020,15,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Eric Tomlinson (FA),2020,15,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Daniel Brown (FA),2020,15,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Chris Manhertz (DEN),2020,15,0,0,0,0.0,0,0,0,0,0,0,0,0.0
T.J. Hockenson (MIN),2020,15,2,4,18,9.0,11,0,0,1,0,0,1,-0.2
Jimmy Graham (FA),2020,16,4,5,69,17.3,30,3,2,0,0,0,0,18.9
Rob Gronkowski (FA),2020,16,2,2,58,29.0,33,3,2,0,0,0,0,17.8
Irv Smith Jr. (FA),2020,16,6,9,53,8.8,14,0,2,0,0,0,0,17.3
Travis Kelce (KC),2020,16,7,13,98,14.0,29,2,1,0,0,0,0,15.8
Darren Waller (NYG),2020,16,5,6,112,22.4,33,4,0,0,0,0,0,11.2
Eric Ebron (FA),2020,16,5,7,47,9.4,11,0,1,0,0,0,0,10.7
Hayden Hurst (CAR),2020,16,5,6,47,9.4,17,0,1,0,0,0,0,10.7
Chris Herndon IV (FA),2020,16,4,4,34,8.5,11,0,1,0,0,0,0,9.4
George Kittle (SF),2020,16,4,5,92,23.0,27,3,0,0,0,0,0,9.2
Lee Smith (FA),2020,16,2,2,31,15.5,27,1,1,0,0,0,0,9.1
Jonnu Smith (ATL),2020,16,3,7,30,10.0,12,0,1,0,0,0,0,9.0
Darren Fells (FA),2020,16,1,2,22,22.0,22,1,1,0,0,0,0,8.2
Jared Cook (FA),2020,16,3,4,82,27.3,44,3,0,0,0,0,0,8.2
Jacob Hollister (FA),2020,16,2,6,17,8.5,13,0,1,0,0,0,0,7.7
Mark Andrews (BAL),2020,16,6,10,76,12.7,25,2,0,0,0,0,0,7.6
Austin Hooper (LV),2020,16,7,15,71,10.1,28,1,0,0,0,0,0,7.1
Evan Engram (JAC),2020,16,7,10,65,9.3,15,0,0,1,5,0,0,7.0
Drew Sample (FA),2020,16,1,1,8,8.0,8,0,1,0,0,0,0,6.8
Noah Fant (SEA),2020,16,6,9,65,10.8,19,0,0,0,0,0,0,6.5
Logan Thomas (WAS),2020,16,7,12,63,9.0,19,0,0,1,0,0,0,6.3
Mike Gesicki (NE),2020,16,4,7,54,13.5,31,2,0,0,0,0,0,5.4
Dawson Knox (BUF),2020,16,3,4,51,17.0,24,1,0,0,0,0,0,5.1
Jack Doyle (FA),2020,16,4,6,50,12.5,18,0,0,0,0,0,0,5.0
Stephen Anderson (FA),2020,16,4,6,48,12.0,23,1,0,0,0,0,0,4.8
Donald Parham Jr. (LAC),2020,16,2,3,47,23.5,26,2,0,0,0,0,0,4.7
Adam Trautman (NO),2020,16,2,2,45,22.5,41,3,0,0,0,0,0,4.5
Jordan Akins (CLE),2020,16,4,4,39,9.8,15,0,0,0,0,0,0,3.9
Dallas Goedert (PHI),2020,16,3,3,38,12.7,23,1,0,0,0,0,0,3.8
Harrison Bryant (CLE),2020,16,3,7,37,12.3,14,0,0,0,0,0,0,3.7
Tyler Higbee (LAR),2020,16,3,6,34,11.3,22,1,0,0,0,0,0,3.4
Zach Ertz (ARI),2020,16,3,7,33,11.0,17,0,0,0,0,0,0,3.3
Tyler Conklin (NYJ),2020,16,4,6,31,7.8,9,0,0,0,0,0,0,3.1
Pharaoh Brown (FA),2020,16,1,1,29,29.0,29,1,0,0,0,0,0,2.9
Cameron Brate (FA),2020,16,2,2,27,13.5,16,0,0,0,0,0,0,2.7
David Njoku (CLE),2020,16,4,4,26,6.5,11,0,0,0,0,0,0,2.6
T.J. Hockenson (MIN),2020,16,4,6,23,5.8,7,0,0,0,0,0,0,2.3
Dalton Schultz (HOU),2020,16,3,4,21,7.0,16,0,0,0,0,0,0,2.1
Tanner Hudson (CIN),2020,16,1,1,20,20.0,20,1,0,0,0,0,0,2.0
