,,,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RUSHING,RUSHING,RUSHING,MISC,STANDARD
Tyler Higbee (LAR),2019,17,8,12,84,10.5,22,1,1,0,0,0,0,14.4
Dan Arnold (FA),2019,17,4,6,76,19.0,37,3,1,0,0,0,0,13.6
Joshua Perkins (FA),2019,17,4,6,50,12.5,24,1,1,0,0,0,0,11.0
Darren Waller (NYG),2019,17,6,10,107,17.8,75,4,0,0,0,0,0,10.7
Jared Cook (FA),2019,17,2,2,44,22.0,23,2,1,0,0,0,0,10.4
Hunter Henry (NE),2019,17,5,6,42,8.4,19,0,1,0,0,0,0,10.2
Kaden Smith (FA),2019,17,8,11,98,12.3,25,1,0,0,0,0,0,9.8
Mike Gesicki (NE),2019,17,4,7,34,8.5,14,0,1,0,0,0,0,9.4
George Kittle (SF),2019,17,7,7,86,12.3,26,1,0,1,7,0,0,9.3
C.J. Uzomah (NYJ),2019,17,5,6,25,5.0,15,0,1,0,0,0,0,8.5
Tommy Sweeney (FA),2019,17,5,5,76,15.2,22,2,0,0,0,0,0,7.6
MyCole Pruitt (FA),2019,17,2,2,13,6.5,12,0,1,0,0,0,0,7.3
Andrew Beck (HOU),2019,17,2,2,8,4.0,7,0,1,0,0,0,0,6.8
Dallas Goedert (PHI),2019,17,4,10,65,16.3,28,1,0,0,0,0,0,6.5
Hale Hentges (FA),2019,17,4,7,62,15.5,24,1,0,0,0,0,0,6.2
Cameron Brate (FA),2019,17,1,3,2,2.0,2,0,1,0,0,0,0,6.2
Jordan Akins (CLE),2019,17,5,7,54,10.8,20,1,0,0,0,0,0,5.4
Jimmy Graham (FA),2019,17,4,7,49,12.3,20,1,0,0,0,0,0,4.9
Austin Hooper (FA),2019,17,7,9,45,6.4,12,0,0,0,0,0,0,4.5
Josh Hill (FA),2019,17,3,5,35,11.7,16,0,0,0,0,0,0,3.5
Hayden Hurst (CAR),2019,17,2,2,35,17.5,20,1,0,0,0,0,0,3.5
Tyler Eifert (FA),2019,17,2,2,34,17.0,25,1,0,0,0,0,0,3.4
Daniel Brown (FA),2019,17,3,4,32,10.7,24,1,0,0,0,0,0,3.2
Jacob Hollister (FA),2019,17,4,8,25,6.3,9,0,0,0,0,0,0,2.5
Travis Kelce (KC),2019,17,3,5,24,8.0,11,0,0,0,0,0,0,2.4
Jason Witten (FA),2019,17,4,4,24,6.0,9,0,0,0,0,0,0,2.4
Maxx Williams (FA),2019,17,1,2,23,23.0,23,1,0,0,0,0,0,2.3
Vance McDonald (FA),2019,17,2,2,19,9.5,12,0,0,0,0,0,0,1.9
Jeremy Sprinkle (FA),2019,17,3,6,18,6.0,8,0,0,0,0,0,0,1.8
Logan Thomas (WAS),2019,17,1,3,15,15.0,15,0,0,0,0,0,0,1.5
Mo Alie-Cox (IND),2019,17,1,1,15,15.0,15,0,0,0,0,0,0,1.5
Ian Thomas (CAR),2019,17,1,5,12,12.0,12,0,0,0,0,0,0,1.2
Marcedes Lewis (FA),2019,17,1,1,12,12.0,12,0,0,0,0,0,0,1.2
Greg Olsen (FA),2019,17,2,6,12,6.0,9,0,0,0,0,0,0,1.2
Irv Smith Jr. (FA),2019,17,1,2,11,11.0,11,0,0,0,0,0,0,1.1
Luke Stocker (FA),2019,17,1,1,10,10.0,10,0,0,0,0,0,0,1.0
Eric Saubert (MIA),2019,17,1,1,10,10.0,10,0,0,0,0,0,0,1.0
Tyler Conklin (NYJ),2019,17,1,1,9,9.0,9,0,0,0,0,0,0,0.9
Troy Fumagalli (FA),2019,17,1,2,9,9.0,9,0,0,0,0,0,0,0.9
Robert Tonyan (CHI),2019,17,2,3,9,4.5,9,0,0,0,0,0,0,0.9
Jordan Thomas (FA),2019,17,1,3,8,8.0,8,0,0,0,0,0,0,0.8
Durham Smythe (MIA),2019,17,1,3,8,8.0,8,0,0,0,0,0,0,0.8
Jonnu Smith (ATL),2019,17,0,0,0,0.0,0,0,0,1,7,0,0,0.7
Nick Boyle (FA),2019,17,1,2,6,6.0,6,0,0,0,0,0,0,0.6
Jack Doyle (FA),2019,17,1,4,6,6.0,6,0,0,0,0,0,0,0.6
Anthony Firkser (FA),2019,17,1,2,5,5.0,5,0,0,0,0,0,0,0.5
Tyrone Swoopes (FA),2019,17,1,1,5,5.0,5,0,0,0,0,0,0,0.5
Charles Jones (FA),2019,17,1,1,5,5.0,5,0,0,0,0,0,0,0.5
Tyler Kroft (FA),2019,17,1,4,5,5.0,5,0,0,0,0,0,0,0.5
Jesse James (FA),2019,17,2,3,5,2.5,7,0,0,0,0,0,0,0.5
Derek Carrier (FA),2019,17,1,1,4,4.0,4,0,0,0,0,0,0,0.4
Noah Fant (SEA),2019,17,1,2,4,4.0,4,0,0,0,0,0,0,0.4
Seth DeValve (FA),2019,17,1,1,4,4.0,4,0,0,0,0,0,0,0.4
Benjamin Watson (FA),2019,17,1,1,4,4.0,4,0,0,0,0,0,0,0.4
Johnny Mundt (MIN),2019,17,1,1,2,2.0,2,0,0,0,0,0,0,0.2
Blake Bell (FA),2019,17,1,2,1,1.0,1,0,0,0,0,0,0,0.1
J.J. Arcega-Whiteside (FA),2019,17,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Stephen Carlson (FA),2019,17,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Jace Sternberger (FA),2019,17,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Garrett Dickerson (FA),2019,17,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Jaeden Graham (FA),2019,17,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Isaac Nauta (FA),2019,17,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Jesper Horsted (LV),2019,17,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Trevon Wesco (FA),2019,17,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Tanner Hudson (CIN),2019,17,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Matthew Orzech (GB),2019,17,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Ross Dwelley (SF),2019,17,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Kyle Rudolph (FA),2019,17,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Lance Kendricks (FA),2019,17,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Lee Smith (FA),2019,17,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Virgil Green (FA),2019,17,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Demetrius Harris (FA),2019,17,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Levine Toilolo (FA),2019,17,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Richard Rodgers (FA),2019,17,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Clark Harris (FA),2019,17,0,0,0,0.0,0,0,0,0,0,0,0,0.0
J.P. Holtz (FA),2019,17,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Zach Wood (NO),2019,17,0,0,0,0.0,0,0,0,0,0,0,0,0.0
O.J. Howard (LV),2019,17,0,0,0,0.0,0,0,0,0,0,0,0,0.0
James Winchester (KC),2019,17,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Tyler Ott (FA),2019,17,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Patrick Scales (CHI),2019,17,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Nick Vannett (NYG),2019,17,0,0,0,0.0,0,0,0,0,0,0,0,0.0
David Njoku (CLE),2019,17,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Taysom Hill (NO),2019,17,1,1,45,45.0,45,3,1,2,4,0,0,0.0
Dalton Schultz (HOU),2019,17,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Gerald Everett (LAC),2019,17,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Cethan Carter (FA),2019,17,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Blake Jarwin (FA),2019,17,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Ricky Seals-Jones (FA),2019,17,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Beau Brinkley (FA),2019,17,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Darren Fells (FA),2019,17,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Matt LaCosse (FA),2019,17,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Eric Tomlinson (FA),2019,17,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Kyle Nelson (FA),2019,17,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Ben Koyack (FA),2019,17,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Jeff Heuerman (FA),2019,17,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Chris Manhertz (DEN),2019,17,0,0,0,0.0,0,0,0,0,0,0,0,0.0
