,,,RUSHING,RUSHING,RUSHING,RUSHING,RUSHING,RUSHING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,MISC,STANDARD
Jaret Patterson (FA),2021,18,6,21,3.5,7,0,0,2,2,14,7.0,0,0,3.5
Derrick Gore (NO),2021,18,7,30,4.3,6,0,0,0,1,0,0.0,0,0,3.0
Jalen Richard (FA),2021,18,2,24,12.0,23,1,0,2,2,3,1.5,0,0,2.7
Travis Homer (CHI),2021,18,1,4,4.0,4,0,0,1,3,23,23.0,0,0,2.7
Devonta Freeman (FA),2021,18,5,21,4.2,22,1,0,2,2,6,3.0,0,0,2.7
Devontae Booker (FA),2021,18,8,14,1.8,6,0,0,2,2,12,6.0,0,0,2.6
JaMycal Hasty (JAC),2021,18,1,4,4.0,4,0,0,2,3,21,10.5,0,0,2.5
Benny Snell Jr. (FA),2021,18,12,22,1.8,9,0,0,0,0,0,0.0,0,0,2.2
Tony Jones Jr. (DEN),2021,18,7,22,3.1,6,0,0,0,1,0,0.0,0,0,2.2
Alexander Mattison (MIN),2021,18,5,18,3.6,9,0,0,1,1,3,3.0,0,0,2.1
Justin Jackson (FA),2021,18,3,20,6.7,11,0,0,0,1,0,0.0,0,0,2.0
Michael Carter (NYJ),2021,18,9,19,2.1,10,0,0,0,3,0,0.0,0,0,1.9
Nyheim Hines (BUF),2021,18,0,0,0.0,0,0,0,2,3,19,9.5,0,0,1.9
Zack Moss (IND),2021,18,5,8,1.6,5,0,0,2,2,6,3.0,0,0,1.4
Cam Akers (LAR),2021,18,5,3,0.6,2,0,0,3,3,10,3.3,0,0,1.3
Cordarrelle Patterson (ATL),2021,18,4,11,2.8,4,0,0,1,1,1,1.0,0,0,1.2
Khalil Herbert (CHI),2021,18,4,11,2.8,4,0,0,0,0,0,0.0,0,0,1.1
Myles Gaskin (MIA),2021,18,1,-1,-1.0,0,0,0,3,3,11,3.7,0,0,1.0
C.J. Ham (MIN),2021,18,0,0,0.0,0,0,0,1,1,7,7.0,0,0,0.7
Tevin Coleman (FA),2021,18,5,6,1.2,5,0,0,0,1,0,0.0,0,0,0.6
Khari Blasingame (CHI),2021,18,0,0,0.0,0,0,0,1,1,5,5.0,0,0,0.5
Ty'Son Williams (ARI),2021,18,1,4,4.0,4,0,0,0,0,0,0.0,0,0,0.4
Kene Nwangwu (MIN),2021,18,1,4,4.0,4,0,0,0,0,0,0.0,0,0,0.4
Adam Prentice (NO),2021,18,1,1,1.0,1,0,0,1,1,2,2.0,0,0,0.3
Keith Smith (ATL),2021,18,0,0,0.0,0,0,0,1,1,3,3.0,0,0,0.3
Mekhi Sargent (JAC),2021,18,1,2,2.0,2,0,0,0,1,0,0.0,0,0,0.2
Craig Reynolds (DET),2021,18,3,2,0.7,6,0,0,0,0,0,0.0,0,0,0.2
Jonathan Ward (TEN),2021,18,0,0,0.0,0,0,0,1,1,2,2.0,0,0,0.2
DeeJay Dallas (SEA),2021,18,1,1,1.0,1,0,0,0,0,0,0.0,0,0,0.1
Ty Montgomery (NE),2021,18,0,0,0.0,0,0,0,1,2,1,1.0,0,0,0.1
Cullen Gillaspia (FA),2021,18,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Jeff Wilson Jr. (MIA),2021,18,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Reggie Gilliam (BUF),2021,18,0,0,0.0,0,0,0,0,1,0,0.0,0,0,0.0
Giovanni Ricci (CAR),2021,18,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Nathan Cottrell (FA),2021,18,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Josh Johnson (FA),2021,18,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Avery Williams (ATL),2021,18,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Taiwan Jones (FA),2021,18,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Kenjon Barner (FA),2021,18,4,0,0.0,1,0,0,0,0,0,0.0,0,0,0.0
Elijhaa Penny (FA),2021,18,0,0,0.0,0,0,0,0,2,0,0.0,0,0,0.0
Elijah McGuire (FA),2021,18,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Godwin Igwebuike (SEA),2021,18,0,0,0.0,0,0,0,0,1,0,0.0,0,0,0.0
Kalen Ballage (FA),2021,18,1,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Royce Freeman (FA),2021,18,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Jordan Wilkins (FA),2021,18,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Alex Armah Jr. (WAS),2021,18,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Ty Johnson (NYJ),2021,18,1,-1,-1.0,0,0,0,0,1,0,0.0,0,0,-0.1
Mike Davis (FA),2021,18,6,30,5.0,9,0,0,3,3,-2,-0.7,0,2,-1.2
