,,,RUSHING,RUSHING,RUSHING,RUSHING,RUSHING,RUSHING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,MISC,STANDARD
D'Ernest Johnson (JAC),2019,15,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
De'Lance Turner (FA),2019,15,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Dontrell Hilliard (FA),2019,15,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Jeff Wilson Jr. (MIA),2019,15,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Trayveon Williams (CIN),2019,15,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Darrell Henderson Jr. (FA),2019,15,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Ty Johnson (NYJ),2019,15,2,3,1.5,2,0,0,4,5,17,4.3,0,1,0.0
Nick Bellore (SEA),2019,15,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Anthony Sherman (FA),2019,15,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Cordarrelle Patterson (ATL),2019,15,1,0,0.0,0,0,0,1,4,6,6.0,0,0,0.0
Jamize Olawale (FA),2019,15,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Brandon Bolden (LV),2019,15,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Troymaine Pope (FA),2019,15,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Brandin Bryant (BUF),2019,15,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
J.P. Holtz (FA),2019,15,0,0,0.0,0,0,0,1,1,-1,-1.0,0,0,0.0
Wendell Smallwood (FA),2019,15,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Tyler Ervin (FA),2019,15,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Jonathan Williams (WAS),2019,15,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Derek Watt (FA),2019,15,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Danny Vitale (FA),2019,15,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Alex Armah Jr. (WAS),2019,15,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Buddy Howell (FA),2019,15,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Chase Edmonds (TB),2019,15,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Jason Cabinda (DET),2019,15,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Reggie Bonnafon (FA),2019,15,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Ryan Nall (FA),2019,15,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Patrick Ricard (BAL),2019,15,0,0,0.0,0,0,0,0,2,0,0.0,0,0,0.0
Trey Edmunds (FA),2019,15,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Senorise Perry (FA),2019,15,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Keith Smith (ATL),2019,15,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Patrick DiMarco (FA),2019,15,0,0,0.0,0,0,0,0,1,0,0.0,0,0,0.0
Michael Burton (DEN),2019,15,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Rod Smith (FA),2019,15,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Malcolm Brown (FA),2019,15,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Mike Davis (FA),2019,15,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Elijhaa Penny (FA),2019,15,1,-2,-2.0,0,0,0,0,0,0,0.0,0,0,-0.2
Matt Breida (NYG),2019,15,4,11,2.8,9,0,0,2,2,6,3.0,0,1,-0.3
Kenjon Barner (FA),2019,15,0,0,0.0,0,0,0,1,2,4,4.0,0,1,-1.6
Saquon Barkley (NYG),2019,16,22,189,8.6,67,7,1,4,4,90,22.5,1,0,39.9
Kenyan Drake (FA),2019,16,24,166,6.9,80,4,2,3,4,18,6.0,0,0,30.4
Aaron Jones (GB),2019,16,23,154,6.7,56,4,2,2,3,6,3.0,0,1,26.0
Devonta Freeman (FA),2019,16,13,53,4.1,17,0,1,9,10,74,8.2,1,0,24.7
Alvin Kamara (NO),2019,16,11,80,7.3,40,3,2,6,7,30,5.0,0,0,23.0
Miles Sanders (CAR),2019,16,20,79,4.0,38,2,1,5,6,77,15.4,0,0,21.6
Phillip Lindsay (FA),2019,16,19,109,5.7,27,1,1,2,3,9,4.5,0,0,17.8
Christian McCaffrey (SF),2019,16,13,54,4.2,14,0,0,15,15,119,7.9,0,0,17.3
Ronald Jones II (DAL),2019,16,14,77,5.5,49,3,1,3,4,32,10.7,0,0,16.9
Todd Gurley II (FA),2019,16,15,48,3.2,8,0,2,0,2,0,0.0,0,0,16.8
Melvin Gordon III (FA),2019,16,9,15,1.7,10,0,2,6,7,32,5.3,0,0,16.7
DeAndre Washington (FA),2019,16,23,85,3.7,13,0,1,2,3,21,10.5,0,0,16.6
Marlon Mack (FA),2019,16,16,95,5.9,30,2,1,2,2,6,3.0,0,0,16.1
Damien Williams (FA),2019,16,16,65,4.1,12,0,0,3,3,27,9.0,1,0,15.2
Mark Ingram II (FA),2019,16,8,55,6.9,27,1,0,2,2,36,18.0,1,0,15.1
Jordan Wilkins (FA),2019,16,9,84,9.3,38,2,1,0,0,0,0.0,0,0,14.4
Rex Burkhead (FA),2019,16,5,20,4.0,6,0,1,4,4,77,19.3,0,1,13.7
Nyheim Hines (BUF),2019,16,1,4,4.0,4,0,0,1,1,2,2.0,0,0,12.6
Myles Gaskin (MIA),2019,16,16,55,3.4,15,0,1,1,3,3,3.0,0,0,11.8
Adrian Peterson (FA),2019,16,15,36,2.4,17,0,1,2,2,19,9.5,0,0,11.5
Raheem Mostert (MIA),2019,16,11,53,4.8,16,0,1,0,1,0,0.0,0,0,11.3
Justice Hill (BAL),2019,16,3,19,6.3,18,0,1,3,4,32,10.7,0,0,11.1
Leonard Fournette (FA),2019,16,15,71,4.7,23,1,0,3,6,34,11.3,0,0,10.5
Sony Michel (FA),2019,16,21,96,4.6,25,1,0,1,2,5,5.0,0,0,10.1
Royce Freeman (FA),2019,16,9,28,3.1,9,0,1,2,2,9,4.5,0,0,9.7
Carlos Hyde (FA),2019,16,17,27,1.6,6,0,1,1,1,10,10.0,0,0,9.7
Le'Veon Bell (FA),2019,16,25,72,2.9,11,0,0,4,4,21,5.3,0,0,9.3
Dion Lewis (FA),2019,16,15,69,4.6,17,0,0,1,2,19,19.0,0,0,8.8
Ezekiel Elliott (FA),2019,16,13,47,3.6,10,0,0,7,7,37,5.3,0,0,8.4
Gus Edwards (BAL),2019,16,12,66,5.5,10,0,0,1,1,7,7.0,0,0,7.3
Joe Mixon (CIN),2019,16,21,50,2.4,9,0,0,2,2,23,11.5,0,0,7.3
Austin Ekeler (LAC),2019,16,4,11,2.8,5,0,0,5,6,58,11.6,0,0,6.9
Brian Hill (FA),2019,16,7,66,9.4,18,0,0,0,0,0,0.0,0,0,6.6
Qadree Ollison (JAC),2019,16,1,3,3.0,3,0,1,0,0,0,0.0,0,0,6.3
Chris Carson (FA),2019,16,8,40,5.0,16,0,0,1,1,20,20.0,0,0,6.0
David Montgomery (DET),2019,16,13,57,4.4,16,0,0,1,1,2,2.0,0,0,5.9
Ameer Abdullah (LV),2019,16,4,27,6.8,14,0,0,6,7,31,5.2,0,0,5.8
Jamaal Williams (NO),2019,16,6,33,5.5,8,0,0,2,2,19,9.5,0,0,5.2
Chris Thompson (FA),2019,16,8,34,4.3,11,0,0,4,4,18,4.5,0,0,5.2
Devin Singletary (HOU),2019,16,15,46,3.1,12,0,0,1,1,2,2.0,0,0,4.8
Nick Chubb (CLE),2019,16,15,45,3.0,12,0,0,0,1,0,0.0,0,0,4.5
Kerryon Johnson (FA),2019,16,10,42,4.2,8,0,0,1,1,1,1.0,0,0,4.3
Travis Homer (CHI),2019,16,5,16,3.2,17,0,0,6,8,26,4.3,0,0,4.2
Kareem Hunt (FA),2019,16,2,8,4.0,6,0,0,4,4,33,8.3,0,0,4.1
Jaylen Samuels (FA),2019,16,3,7,2.3,6,0,0,4,6,32,8.0,0,0,3.9
Spencer Ware (FA),2019,16,5,14,2.8,5,0,0,2,3,22,11.0,0,0,3.6
Dare Ogunbowale (HOU),2019,16,0,0,0.0,0,0,0,3,5,34,11.3,0,0,3.4
Bo Scarbrough (FA),2019,16,8,34,4.3,18,0,0,0,0,0,0.0,0,0,3.4
Tevin Coleman (FA),2019,16,5,33,6.6,12,0,0,0,0,0,0.0,0,0,3.3
Tarik Cohen (FA),2019,16,2,8,4.0,6,0,0,3,4,25,8.3,0,0,3.3
Mike Boone (HOU),2019,16,11,28,2.5,7,0,0,1,1,5,5.0,0,0,3.3
James Conner (ARI),2019,16,6,32,5.3,15,0,0,0,0,0,0.0,0,0,3.2
James White (FA),2019,16,3,5,1.7,4,0,0,4,5,24,6.0,0,0,2.9
Jalen Richard (FA),2019,16,5,11,2.2,5,0,0,4,4,18,4.5,0,0,2.9
Latavius Murray (FA),2019,16,7,14,2.0,5,0,0,2,3,11,5.5,0,0,2.5
Dalyn Dawkins (FA),2019,16,9,24,2.7,14,0,0,0,1,0,0.0,0,0,2.4
Kyle Juszczyk (SF),2019,16,0,0,0.0,0,0,0,1,2,23,23.0,0,0,2.3
Kerrith Whyte Jr. (FA),2019,16,6,22,3.7,7,0,0,0,0,0,0.0,0,0,2.2
Ty Johnson (NYJ),2019,16,3,20,6.7,8,0,0,0,0,0,0.0,0,0,2.0
Boston Scott (PHI),2019,16,3,12,4.0,5,0,0,6,6,7,1.2,0,0,1.9
Patrick Laird (TB),2019,16,8,17,2.1,7,0,0,1,1,1,1.0,0,0,1.8
Giovani Bernard (FA),2019,16,2,3,1.5,3,0,0,2,3,12,6.0,0,0,1.5
Darwin Thompson (SEA),2019,16,5,14,2.8,8,0,0,0,0,0,0.0,0,0,1.4
Benny Snell Jr. (FA),2019,16,7,14,2.0,6,0,0,0,0,0,0.0,0,0,1.4
C.J. Prosise (FA),2019,16,4,14,3.5,9,0,0,0,0,0,0.0,0,0,1.4
Keith Smith (ATL),2019,16,0,0,0.0,0,0,0,1,1,13,13.0,0,0,1.3
C.J. Ham (MIN),2019,16,0,0,0.0,0,0,0,2,4,12,6.0,0,0,1.2
Reggie Bonnafon (FA),2019,16,2,12,6.0,7,0,0,0,0,0,0.0,0,0,1.2
Ty Montgomery (NE),2019,16,2,7,3.5,7,0,0,1,1,1,1.0,0,0,0.8
Bilal Powell (FA),2019,16,1,3,3.0,3,0,0,1,2,5,5.0,0,0,0.8
David Johnson (FA),2019,16,2,3,1.5,2,0,0,1,1,4,4.0,0,0,0.7
Darrell Henderson Jr. (FA),2019,16,2,7,3.5,7,0,0,0,0,0,0.0,0,0,0.7
Tyler Ervin (FA),2019,16,0,0,0.0,0,0,0,1,1,6,6.0,0,0,0.6
De'Lance Turner (FA),2019,16,4,6,1.5,5,0,0,0,0,0,0.0,0,0,0.6
Dontrell Hilliard (FA),2019,16,0,0,0.0,0,0,0,1,1,4,4.0,0,0,0.4
Ryquell Armstead (FA),2019,16,1,2,2.0,2,0,0,0,0,0,0.0,0,0,0.2
Devontae Booker (FA),2019,16,0,0,0.0,0,0,0,1,2,2,2.0,0,0,0.2
Khari Blasingame (CHI),2019,16,0,0,0.0,0,0,0,0,1,0,0.0,0,0,0.0
Andrew Beck (HOU),2019,16,1,3,3.0,3,0,0,1,1,1,1.0,0,0,0.0
Cullen Gillaspia (FA),2019,16,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Devine Ozigbo (FA),2019,16,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
D'Ernest Johnson (JAC),2019,16,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Trayveon Williams (CIN),2019,16,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Alec Ingold (MIA),2019,16,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Nick Bellore (SEA),2019,16,0,0,0.0,0,0,0,1,1,3,3.0,1,0,0.0
Anthony Sherman (FA),2019,16,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Taiwan Jones (FA),2019,16,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Cordarrelle Patterson (ATL),2019,16,1,16,16.0,16,0,0,1,1,5,5.0,0,0,0.0
Kenjon Barner (FA),2019,16,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Jamize Olawale (FA),2019,16,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Brandon Bolden (LV),2019,16,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Frank Gore (FA),2019,16,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Elijhaa Penny (FA),2019,16,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
J.D. McKissic (FA),2019,16,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Troymaine Pope (FA),2019,16,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
J.P. Holtz (FA),2019,16,0,0,0.0,0,0,0,1,1,13,13.0,0,0,0.0
Wendell Smallwood (FA),2019,16,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Jonathan Williams (WAS),2019,16,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Derek Watt (FA),2019,16,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Danny Vitale (FA),2019,16,0,0,0.0,0,0,0,0,1,0,0.0,0,0,0.0
Dwayne Washington (NO),2019,16,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Chase Edmonds (TB),2019,16,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Jason Cabinda (DET),2019,16,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Ryan Nall (FA),2019,16,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Buddy Howell (FA),2019,16,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Alex Armah Jr. (WAS),2019,16,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Trey Edmunds (FA),2019,16,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Patrick Ricard (BAL),2019,16,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Matt Breida (NYG),2019,16,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Senorise Perry (FA),2019,16,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Patrick DiMarco (FA),2019,16,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Zach Line (FA),2019,16,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Michael Burton (DEN),2019,16,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Rod Smith (FA),2019,16,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Javorius Allen (FA),2019,16,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Mike Davis (FA),2019,16,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Malcolm Brown (FA),2019,16,1,-1,-1.0,0,0,0,0,1,0,0.0,0,0,-0.1
Duke Johnson Jr. (FA),2019,16,2,4,2.0,6,0,0,1,4,12,12.0,0,1,-0.4
Peyton Barber (FA),2019,16,5,13,2.6,7,0,0,0,0,0,0.0,0,1,-0.7
Tony Pollard (DAL),2019,16,2,0,0.0,1,0,0,0,0,0,0.0,0,1,-2.0
Derrick Henry (TEN),2019,17,32,211,6.6,53,5,3,0,0,0,0.0,0,0,39.1
Boston Scott (PHI),2019,17,19,54,2.8,15,0,3,4,6,84,21.0,0,0,31.8
Joe Mixon (CIN),2019,17,26,162,6.2,41,5,2,1,1,14,14.0,0,0,29.6
Damien Williams (FA),2019,17,12,124,10.3,84,4,2,4,7,30,7.5,0,0,27.4
Ezekiel Elliott (FA),2019,17,18,122,6.8,33,2,1,3,5,2,0.7,1,0,24.4
Mike Boone (HOU),2019,17,17,148,8.7,59,7,1,2,3,12,6.0,0,0,22.0
Marlon Mack (FA),2019,17,15,77,5.1,20,1,2,0,1,0,0.0,0,0,19.7
Raheem Mostert (MIA),2019,17,10,57,5.7,17,0,2,1,2,16,16.0,0,0,19.3
Melvin Gordon III (FA),2019,17,14,46,3.3,15,0,1,6,7,76,12.7,0,0,18.2
Saquon Barkley (NYG),2019,17,17,92,5.4,68,4,1,3,4,25,8.3,0,0,17.7
Alvin Kamara (NO),2019,17,8,39,4.9,15,0,2,2,3,18,9.0,0,0,17.7
David Montgomery (DET),2019,17,23,113,4.9,14,0,1,0,0,0,0.0,0,0,17.3
Christian McCaffrey (SF),2019,17,9,26,2.9,10,0,1,7,10,72,10.3,0,0,15.8
Benny Snell Jr. (FA),2019,17,18,91,5.1,19,0,1,0,0,0,0.0,0,0,15.1
Ryquell Armstead (FA),2019,17,10,33,3.3,9,0,0,5,9,52,10.4,1,0,14.5
Kenyan Drake (FA),2019,17,12,60,5.0,24,1,1,3,4,23,7.7,0,0,14.3
Aaron Jones (GB),2019,17,25,100,4.0,14,0,0,2,6,43,21.5,0,0,14.3
Sony Michel (FA),2019,17,18,74,4.1,9,0,1,0,0,0,0.0,0,0,13.4
DeAndre Washington (FA),2019,17,17,77,4.5,36,2,0,8,9,55,6.9,0,0,13.2
Duke Johnson Jr. (FA),2019,17,4,12,3.0,8,0,1,5,6,45,9.0,0,0,11.7
Kerryon Johnson (FA),2019,17,11,53,4.8,20,1,1,0,0,0,0.0,0,0,11.3
Gus Edwards (BAL),2019,17,21,130,6.2,38,2,0,1,1,2,2.0,0,1,11.2
Justice Hill (BAL),2019,17,10,39,3.9,13,0,1,1,2,10,10.0,0,0,10.9
Ronald Jones II (DAL),2019,17,11,106,9.6,33,3,0,2,2,10,5.0,0,1,9.6
Marshawn Lynch (FA),2019,17,12,34,2.8,15,0,1,0,0,0,0.0,0,0,9.4
Malcolm Brown (FA),2019,17,9,26,2.9,15,0,1,1,1,6,6.0,0,0,9.2
Travis Homer (CHI),2019,17,10,62,6.2,13,0,0,5,5,30,6.0,0,0,9.2
Todd Gurley II (FA),2019,17,20,68,3.4,14,0,0,2,2,21,10.5,0,0,8.9
Austin Ekeler (LAC),2019,17,9,46,5.1,22,1,0,9,11,43,4.8,0,0,8.9
Le'Veon Bell (FA),2019,17,16,41,2.6,12,0,0,5,5,36,7.2,0,0,7.7
James White (FA),2019,17,2,4,2.0,7,0,0,3,3,33,11.0,1,1,7.7
Latavius Murray (FA),2019,17,17,61,3.6,13,0,0,1,1,14,14.0,0,0,7.5
Devonta Freeman (FA),2019,17,18,58,3.2,12,0,0,2,4,15,7.5,0,0,7.3
Patrick Laird (TB),2019,17,11,21,1.9,4,0,0,4,5,48,12.0,0,0,6.9
Ty Johnson (NYJ),2019,17,3,65,21.7,40,3,0,0,2,0,0.0,0,0,6.5
Tony Pollard (DAL),2019,17,14,60,4.3,11,0,0,1,2,5,5.0,0,0,6.5
Tarik Cohen (FA),2019,17,4,20,5.0,19,0,0,9,10,44,4.9,0,0,6.4
Jalen Richard (FA),2019,17,3,20,6.7,9,0,0,2,2,39,19.5,0,0,5.9
Adrian Peterson (FA),2019,17,13,78,6.0,32,2,0,1,4,0,0.0,0,1,5.8
Nyheim Hines (BUF),2019,17,7,34,4.9,15,0,0,3,5,22,7.3,0,0,5.6
Rex Burkhead (FA),2019,17,6,48,8.0,14,0,0,1,1,6,6.0,0,0,5.4
Phillip Lindsay (FA),2019,17,18,53,2.9,8,0,0,0,1,0,0.0,0,0,5.3
Miles Sanders (CAR),2019,17,9,52,5.8,21,1,0,3,5,-1,-0.3,0,0,5.1
Devine Ozigbo (FA),2019,17,9,27,3.0,9,0,0,3,5,23,7.7,0,0,5.0
Kyle Juszczyk (SF),2019,17,0,0,0.0,0,0,0,1,1,49,49.0,0,0,4.9
Taiwan Jones (FA),2019,17,9,40,4.4,11,0,0,1,1,9,9.0,0,0,4.9
Frank Gore (FA),2019,17,6,26,4.3,12,0,0,3,4,16,5.3,0,0,4.2
Bo Scarbrough (FA),2019,17,9,42,4.7,15,0,0,0,0,0,0.0,0,0,4.2
Nick Chubb (CLE),2019,17,13,41,3.2,8,0,0,1,2,1,1.0,0,0,4.2
Reggie Bonnafon (FA),2019,17,2,3,1.5,2,0,0,2,2,39,19.5,0,0,4.2
T.J. Yeldon (FA),2019,17,7,18,2.6,12,0,0,3,4,24,8.0,0,0,4.2
Ameer Abdullah (LV),2019,17,6,22,3.7,11,0,0,3,4,14,4.7,0,0,3.6
Kareem Hunt (FA),2019,17,3,4,1.3,5,0,0,3,4,32,10.7,0,0,3.6
Peyton Barber (FA),2019,17,6,10,1.7,6,0,0,2,4,25,12.5,0,0,3.5
Bilal Powell (FA),2019,17,7,27,3.9,14,0,0,0,0,0,0.0,0,0,2.7
Brian Hill (FA),2019,17,5,21,4.2,9,0,0,0,0,0,0.0,0,0,2.1
Tevin Coleman (FA),2019,17,5,11,2.2,5,0,0,1,2,7,7.0,0,0,1.8
Devontae Booker (FA),2019,17,0,0,0.0,0,0,0,2,2,17,8.5,0,0,1.7
Samaje Perine (DEN),2019,17,5,16,3.2,9,0,0,0,0,0,0.0,0,0,1.6
Jaylen Samuels (FA),2019,17,0,0,0.0,0,0,0,1,2,16,16.0,0,0,1.6
Matt Breida (NYG),2019,17,4,16,4.0,9,0,0,0,1,0,0.0,0,0,1.6
Tyler Ervin (FA),2019,17,1,10,10.0,10,0,0,1,3,5,5.0,0,0,1.5
Darwin Thompson (SEA),2019,17,4,17,4.3,6,0,0,1,1,-4,-4.0,0,0,1.3
Javorius Allen (FA),2019,17,1,4,4.0,4,0,0,1,2,9,9.0,0,0,1.3
Carlos Hyde (FA),2019,17,4,13,3.3,7,0,0,0,0,0,0.0,0,0,1.3
Justin Jackson (FA),2019,17,1,11,11.0,11,0,0,0,0,0,0.0,0,0,1.1
Chris Thompson (FA),2019,17,3,11,3.7,16,0,0,1,3,0,0.0,0,0,1.1
Qadree Ollison (JAC),2019,17,4,9,2.3,5,0,0,0,0,0,0.0,0,0,0.9
Dexter Williams (FA),2019,17,2,9,4.5,5,0,0,0,0,0,0.0,0,0,0.9
Ricky Ortiz (FA),2019,17,0,0,0.0,0,0,0,1,1,8,8.0,0,0,0.8
Ryan Nall (FA),2019,17,2,8,4.0,7,0,0,0,0,0,0.0,0,0,0.8
Khari Blasingame (CHI),2019,17,0,0,0.0,0,0,0,1,1,7,7.0,0,0,0.7
Dion Lewis (FA),2019,17,1,7,7.0,7,0,0,0,0,0,0.0,0,0,0.7
Wendell Smallwood (FA),2019,17,3,5,1.7,6,0,0,0,0,0,0.0,0,0,0.5
Buddy Howell (FA),2019,17,3,5,1.7,3,0,0,0,0,0,0.0,0,0,0.5
Giovani Bernard (FA),2019,17,3,4,1.3,5,0,0,0,1,0,0.0,0,0,0.4
C.J. Ham (MIN),2019,17,2,4,2.0,3,0,0,0,1,0,0.0,0,0,0.4
J.D. McKissic (FA),2019,17,0,0,0.0,0,0,0,1,2,4,4.0,0,0,0.4
Dare Ogunbowale (HOU),2019,17,1,4,4.0,4,0,0,0,0,0,0.0,0,0,0.4
Senorise Perry (FA),2019,17,3,3,1.0,6,0,0,1,1,1,1.0,0,0,0.4
Royce Freeman (FA),2019,17,2,-4,-2.0,0,0,0,1,1,8,8.0,0,0,0.4
Mike Davis (FA),2019,17,2,2,1.0,2,0,0,0,0,0,0.0,0,0,0.2
Dwayne Washington (NO),2019,17,2,2,1.0,3,0,0,0,0,0,0.0,0,0,0.2
Kerrith Whyte Jr. (FA),2019,17,3,1,0.3,3,0,0,0,0,0,0.0,0,0,0.1
Cullen Gillaspia (FA),2019,17,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Andrew Beck (HOU),2019,17,0,0,0.0,0,0,0,2,2,8,4.0,1,0,0.0
Chandler Cox (FA),2019,17,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
D'Ernest Johnson (JAC),2019,17,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
De'Lance Turner (FA),2019,17,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Trayveon Williams (CIN),2019,17,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Alec Ingold (MIA),2019,17,1,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Nick Bellore (SEA),2019,17,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Anthony Sherman (FA),2019,17,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Cordarrelle Patterson (ATL),2019,17,2,14,7.0,11,0,0,0,0,0,0.0,0,0,0.0
Kenjon Barner (FA),2019,17,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Robert Turbin (FA),2019,17,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Jamize Olawale (FA),2019,17,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Brandon Bolden (LV),2019,17,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Troymaine Pope (FA),2019,17,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Elijhaa Penny (FA),2019,17,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Jeremy McNichols (PIT),2019,17,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Josh Ferguson (FA),2019,17,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Jonathan Williams (WAS),2019,17,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Jordan Howard (FA),2019,17,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Derek Watt (FA),2019,17,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
J.P. Holtz (FA),2019,17,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Jason Cabinda (DET),2019,17,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
John Kelly Jr. (CLE),2019,17,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Alex Armah Jr. (WAS),2019,17,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Trey Edmunds (FA),2019,17,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Patrick Ricard (BAL),2019,17,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Patrick DiMarco (FA),2019,17,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Michael Burton (DEN),2019,17,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Rod Smith (FA),2019,17,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Ty Montgomery (NE),2019,17,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Chase Edmonds (TB),2019,17,1,-1,-1.0,0,0,0,0,0,0,0.0,0,0,-0.1
Keith Smith (ATL),2019,17,1,-1,-1.0,0,0,0,0,1,0,0.0,0,0,-0.1
